DiadaSemana,Mes,Dia,Ano,Jornal,qt,pos,neg,neu
Wed,NOV,5,2008,ESTADAO,62,33,17,12
Thu,NOV,6,2008,G1,0,0,0,0
Thu,NOV,6,2008,FOLHASP,68,31,25,12
Thu,NOV,6,2008,ESTADAO,77,39,25,13
Fri,NOV,7,2008,G1,0,0,0,0
Fri,NOV,7,2008,FOLHASP,51,20,22,9
Fri,NOV,7,2008,ESTADAO,59,20,27,12
Sat,NOV,8,2008,G1,0,0,0,0
Sat,NOV,8,2008,FOLHASP,11,6,4,1
Sat,NOV,8,2008,ESTADAO,32,17,9,6
Sun,NOV,9,2008,G1,0,0,0,0
Sun,NOV,9,2008,FOLHASP,10,6,2,2
Sun,NOV,9,2008,ESTADAO,21,10,9,2
Mon,NOV,10,2008,G1,0,0,0,0
Mon,NOV,10,2008,FOLHASP,58,36,6,16
Mon,NOV,10,2008,ESTADAO,54,23,18,13
Tue,NOV,11,2008,G1,0,0,0,0
Tue,NOV,11,2008,FOLHASP,71,35,25,11
Tue,NOV,11,2008,ESTADAO,55,22,26,7
Wed,NOV,12,2008,G1,0,0,0,0
Wed,NOV,12,2008,FOLHASP,64,35,22,7
Wed,NOV,12,2008,ESTADAO,74,31,29,14
Thu,NOV,13,2008,G1,0,0,0,0
Thu,NOV,13,2008,FOLHASP,62,29,21,12
Thu,NOV,13,2008,ESTADAO,79,33,30,16
Fri,NOV,14,2008,G1,0,0,0,0
Fri,NOV,14,2008,FOLHASP,56,18,30,8
Fri,NOV,14,2008,ESTADAO,50,19,21,10
Sat,NOV,15,2008,G1,0,0,0,0
Sat,NOV,15,2008,FOLHASP,23,14,6,3
Sat,NOV,15,2008,ESTADAO,59,37,16,6
Sun,NOV,16,2008,G1,0,0,0,0
Sun,NOV,16,2008,FOLHASP,10,10,0,0
Sun,NOV,16,2008,ESTADAO,10,7,2,1
Mon,NOV,17,2008,G1,0,0,0,0
Mon,NOV,17,2008,FOLHASP,56,28,22,6
Mon,NOV,17,2008,ESTADAO,78,36,34,8
Tue,NOV,18,2008,G1,0,0,0,0
Tue,NOV,18,2008,FOLHASP,55,22,24,9
Tue,NOV,18,2008,ESTADAO,70,30,30,10
Wed,NOV,19,2008,G1,0,0,0,0
Wed,NOV,19,2008,FOLHASP,62,22,28,12
Wed,NOV,19,2008,ESTADAO,84,31,35,18
Thu,NOV,20,2008,G1,0,0,0,0
Thu,NOV,20,2008,FOLHASP,51,22,25,4
Thu,NOV,20,2008,ESTADAO,83,32,38,13
Fri,NOV,21,2008,G1,0,0,0,0
Fri,NOV,21,2008,FOLHASP,63,27,26,10
Fri,NOV,21,2008,ESTADAO,59,29,25,5
Sat,NOV,22,2008,G1,0,0,0,0
Sat,NOV,22,2008,FOLHASP,9,3,4,2
Sat,NOV,22,2008,ESTADAO,35,16,9,10
Sun,NOV,23,2008,G1,0,0,0,0
Sun,NOV,23,2008,FOLHASP,7,2,2,3
Sun,NOV,23,2008,ESTADAO,20,10,5,5
Mon,NOV,24,2008,G1,0,0,0,0
Mon,NOV,24,2008,FOLHASP,61,28,24,9
Mon,NOV,24,2008,ESTADAO,72,34,23,15
Tue,NOV,25,2008,G1,0,0,0,0
Tue,NOV,25,2008,FOLHASP,56,21,29,6
Tue,NOV,25,2008,ESTADAO,94,52,22,20
Wed,NOV,26,2008,G1,0,0,0,0
Wed,NOV,26,2008,FOLHASP,55,18,20,17
Wed,NOV,26,2008,ESTADAO,76,39,22,15
Thu,NOV,27,2008,G1,0,0,0,0
Thu,NOV,27,2008,FOLHASP,45,26,13,6
Thu,NOV,27,2008,ESTADAO,65,32,20,13
Fri,NOV,28,2008,G1,0,0,0,0
Fri,NOV,28,2008,FOLHASP,45,22,16,7
Fri,NOV,28,2008,ESTADAO,65,27,21,17
Sat,NOV,29,2008,G1,0,0,0,0
Sat,NOV,29,2008,FOLHASP,9,5,2,2
Sat,NOV,29,2008,ESTADAO,37,13,14,10
Sun,NOV,30,2008,G1,0,0,0,0
Sun,NOV,30,2008,FOLHASP,5,3,1,1
Sun,NOV,30,2008,ESTADAO,7,5,1,1
Mon,DEZ,1,2008,G1,0,0,0,0
Mon,DEZ,1,2008,FOLHASP,56,10,36,10
Mon,DEZ,1,2008,ESTADAO,66,30,28,8
Tue,DEZ,2,2008,G1,0,0,0,0
Tue,DEZ,2,2008,FOLHASP,52,14,28,10
Tue,DEZ,2,2008,ESTADAO,63,35,21,7
Wed,DEZ,3,2008,G1,0,0,0,0
Wed,DEZ,3,2008,FOLHASP,53,15,32,6
Wed,DEZ,3,2008,ESTADAO,55,26,13,16
Thu,DEZ,4,2008,G1,0,0,0,0
Thu,DEZ,4,2008,FOLHASP,64,16,30,18
Thu,DEZ,4,2008,ESTADAO,88,39,31,18
Fri,DEZ,5,2008,G1,0,0,0,0
Fri,DEZ,5,2008,FOLHASP,54,15,31,8
Fri,DEZ,5,2008,ESTADAO,66,29,30,7
Sat,DEZ,6,2008,G1,0,0,0,0
Sat,DEZ,6,2008,FOLHASP,8,3,4,1
Sat,DEZ,6,2008,ESTADAO,39,14,18,7
Sun,DEZ,7,2008,G1,0,0,0,0
Sun,DEZ,7,2008,FOLHASP,7,3,4,0
Sun,DEZ,7,2008,ESTADAO,16,8,6,2
Mon,DEZ,8,2008,G1,0,0,0,0
Mon,DEZ,8,2008,FOLHASP,55,24,16,15
Mon,DEZ,8,2008,ESTADAO,63,26,30,7
Tue,DEZ,9,2008,G1,0,0,0,0
Tue,DEZ,9,2008,FOLHASP,58,24,22,12
Tue,DEZ,9,2008,ESTADAO,56,21,22,13
Wed,DEZ,10,2008,G1,0,0,0,0
Wed,DEZ,10,2008,FOLHASP,65,25,29,11
Wed,DEZ,10,2008,ESTADAO,58,36,14,8
Thu,DEZ,11,2008,G1,0,0,0,0
Thu,DEZ,11,2008,FOLHASP,63,27,25,11
Thu,DEZ,11,2008,ESTADAO,79,48,21,10
Fri,DEZ,12,2008,G1,0,0,0,0
Fri,DEZ,12,2008,FOLHASP,55,18,27,10
Fri,DEZ,12,2008,ESTADAO,85,36,38,11
Sat,DEZ,13,2008,G1,0,0,0,0
Sat,DEZ,13,2008,FOLHASP,18,5,11,2
Sat,DEZ,13,2008,ESTADAO,34,17,9,8
Sun,DEZ,14,2008,G1,0,0,0,0
Sun,DEZ,14,2008,FOLHASP,14,5,6,3
Sun,DEZ,14,2008,ESTADAO,5,2,2,1
Mon,DEZ,15,2008,G1,0,0,0,0
Mon,DEZ,15,2008,FOLHASP,60,14,40,6
Mon,DEZ,15,2008,ESTADAO,54,21,25,8
Tue,DEZ,16,2008,G1,0,0,0,0
Tue,DEZ,16,2008,FOLHASP,64,24,28,12
Tue,DEZ,16,2008,ESTADAO,54,18,23,13
Wed,DEZ,17,2008,G1,0,0,0,0
Wed,DEZ,17,2008,FOLHASP,60,25,24,11
Wed,DEZ,17,2008,ESTADAO,57,27,23,7
Thu,DEZ,18,2008,G1,0,0,0,0
Thu,DEZ,18,2008,FOLHASP,69,26,27,16
Thu,DEZ,18,2008,ESTADAO,68,30,30,8
Fri,DEZ,19,2008,G1,0,0,0,0
Fri,DEZ,19,2008,FOLHASP,69,31,30,8
Fri,DEZ,19,2008,ESTADAO,50,20,25,5
Sat,DEZ,20,2008,G1,0,0,0,0
Sat,DEZ,20,2008,FOLHASP,3,2,1,0
Sat,DEZ,20,2008,ESTADAO,39,18,11,10
Sun,DEZ,21,2008,G1,0,0,0,0
Sun,DEZ,21,2008,FOLHASP,6,3,3,0
Sun,DEZ,21,2008,ESTADAO,11,2,6,3
Mon,DEZ,22,2008,G1,0,0,0,0
Mon,DEZ,22,2008,FOLHASP,48,19,19,10
Mon,DEZ,22,2008,ESTADAO,68,31,28,9
Tue,DEZ,23,2008,G1,0,0,0,0
Tue,DEZ,23,2008,FOLHASP,56,26,20,10
Tue,DEZ,23,2008,ESTADAO,55,20,30,5
Wed,DEZ,24,2008,G1,0,0,0,0
Wed,DEZ,24,2008,FOLHASP,30,11,15,4
Wed,DEZ,24,2008,ESTADAO,41,16,18,7
Thu,DEZ,25,2008,G1,0,0,0,0
Thu,DEZ,25,2008,FOLHASP,22,5,14,3
Thu,DEZ,25,2008,ESTADAO,5,4,1,0
Fri,DEZ,26,2008,G1,0,0,0,0
Fri,DEZ,26,2008,FOLHASP,31,15,14,2
Fri,DEZ,26,2008,ESTADAO,28,12,14,2
Sat,DEZ,27,2008,G1,0,0,0,0
Sat,DEZ,27,2008,FOLHASP,6,5,1,0
Sat,DEZ,27,2008,ESTADAO,20,5,10,5
Sun,DEZ,28,2008,G1,0,0,0,0
Sun,DEZ,28,2008,FOLHASP,5,3,2,0
Sun,DEZ,28,2008,ESTADAO,1,0,1,0
Mon,DEZ,29,2008,G1,0,0,0,0
Mon,DEZ,29,2008,FOLHASP,40,18,17,5
Mon,DEZ,29,2008,ESTADAO,42,21,17,4
Tue,DEZ,30,2008,G1,0,0,0,0
Tue,DEZ,30,2008,FOLHASP,45,21,15,9
Tue,DEZ,30,2008,ESTADAO,26,8,15,3
Wed,DEZ,31,2008,G1,0,0,0,0
Wed,DEZ,31,2008,FOLHASP,21,7,6,8
Wed,DEZ,31,2008,ESTADAO,38,18,9,11
Thu,JAN,1,2009,G1,0,0,0,0
Thu,JAN,1,2009,FOLHASP,8,5,2,1
Thu,JAN,1,2009,ESTADAO,11,6,4,1
Fri,JAN,2,2009,G1,0,0,0,0
Fri,JAN,2,2009,FOLHASP,34,10,20,4
Fri,JAN,2,2009,ESTADAO,29,14,9,6
Sat,JAN,3,2009,G1,0,0,0,0
Sat,JAN,3,2009,FOLHASP,9,1,7,1
Sat,JAN,3,2009,ESTADAO,26,15,10,1
Sun,JAN,4,2009,G1,0,0,0,0
Sun,JAN,4,2009,FOLHASP,4,1,1,2
Sun,JAN,4,2009,ESTADAO,4,1,3,0
Mon,JAN,5,2009,G1,0,0,0,0
Mon,JAN,5,2009,FOLHASP,53,25,18,10
Mon,JAN,5,2009,ESTADAO,40,24,10,6
Tue,JAN,6,2009,G1,0,0,0,0
Tue,JAN,6,2009,FOLHASP,56,25,22,9
Tue,JAN,6,2009,ESTADAO,49,28,20,1
Wed,JAN,7,2009,G1,0,0,0,0
Wed,JAN,7,2009,FOLHASP,61,26,24,11
Wed,JAN,7,2009,ESTADAO,50,17,24,9
Thu,JAN,8,2009,G1,0,0,0,0
Thu,JAN,8,2009,FOLHASP,66,23,23,20
Thu,JAN,8,2009,ESTADAO,47,15,22,10
Fri,JAN,9,2009,G1,0,0,0,0
Fri,JAN,9,2009,FOLHASP,58,30,20,8
Fri,JAN,9,2009,ESTADAO,54,20,23,11
Sat,JAN,10,2009,G1,0,0,0,0
Sat,JAN,10,2009,FOLHASP,8,3,1,4
Sat,JAN,10,2009,ESTADAO,29,12,14,3
Sun,JAN,11,2009,G1,0,0,0,0
Sun,JAN,11,2009,FOLHASP,2,2,0,0
Sun,JAN,11,2009,ESTADAO,5,1,2,2
Mon,JAN,12,2009,G1,0,0,0,0
Mon,JAN,12,2009,FOLHASP,52,24,18,10
Mon,JAN,12,2009,ESTADAO,48,12,28,8
Tue,JAN,13,2009,G1,0,0,0,0
Tue,JAN,13,2009,FOLHASP,58,25,22,11
Tue,JAN,13,2009,ESTADAO,66,25,31,10
Wed,JAN,14,2009,G1,0,0,0,0
Wed,JAN,14,2009,FOLHASP,53,17,26,10
Wed,JAN,14,2009,ESTADAO,63,15,36,12
Thu,JAN,15,2009,G1,0,0,0,0
Thu,JAN,15,2009,FOLHASP,65,20,32,13
Thu,JAN,15,2009,ESTADAO,54,14,33,7
Fri,JAN,16,2009,G1,0,0,0,0
Fri,JAN,16,2009,FOLHASP,54,14,27,13
Fri,JAN,16,2009,ESTADAO,52,19,26,7
Sat,JAN,17,2009,G1,0,0,0,0
Sat,JAN,17,2009,FOLHASP,5,1,3,1
Sat,JAN,17,2009,ESTADAO,29,14,9,6
Sun,JAN,18,2009,G1,0,0,0,0
Sun,JAN,18,2009,FOLHASP,3,3,0,0
Sun,JAN,18,2009,ESTADAO,6,4,1,1
Mon,JAN,19,2009,G1,0,0,0,0
Mon,JAN,19,2009,FOLHASP,50,25,16,9
Mon,JAN,19,2009,ESTADAO,60,13,35,12
Tue,JAN,20,2009,G1,0,0,0,0
Tue,JAN,20,2009,FOLHASP,60,25,22,13
Tue,JAN,20,2009,ESTADAO,56,20,30,6
Wed,JAN,21,2009,G1,0,0,0,0
Wed,JAN,21,2009,FOLHASP,67,31,23,13
Wed,JAN,21,2009,ESTADAO,65,31,27,7
Thu,JAN,22,2009,G1,0,0,0,0
Thu,JAN,22,2009,FOLHASP,61,33,17,11
Thu,JAN,22,2009,ESTADAO,68,36,23,9
Fri,JAN,23,2009,G1,0,0,0,0
Fri,JAN,23,2009,FOLHASP,54,22,23,9
Fri,JAN,23,2009,ESTADAO,47,20,21,6
Sat,JAN,24,2009,G1,0,0,0,0
Sat,JAN,24,2009,FOLHASP,13,4,6,3
Sat,JAN,24,2009,ESTADAO,39,17,10,12
Sun,JAN,25,2009,G1,0,0,0,0
Sun,JAN,25,2009,FOLHASP,7,4,3,0
Sun,JAN,25,2009,ESTADAO,4,2,2,0
Mon,JAN,26,2009,G1,0,0,0,0
Mon,JAN,26,2009,FOLHASP,58,22,24,12
Mon,JAN,26,2009,ESTADAO,65,25,33,7
Tue,JAN,27,2009,G1,0,0,0,0
Tue,JAN,27,2009,FOLHASP,68,37,22,9
Tue,JAN,27,2009,ESTADAO,73,31,31,11
Wed,JAN,28,2009,G1,0,0,0,0
Wed,JAN,28,2009,FOLHASP,69,36,24,9
Wed,JAN,28,2009,ESTADAO,78,32,39,7
Thu,JAN,29,2009,G1,0,0,0,0
Thu,JAN,29,2009,FOLHASP,66,25,31,10
Thu,JAN,29,2009,ESTADAO,82,29,40,13
Fri,JAN,30,2009,G1,0,0,0,0
Fri,JAN,30,2009,FOLHASP,55,22,25,8
Fri,JAN,30,2009,ESTADAO,67,22,38,7
Sat,JAN,31,2009,G1,0,0,0,0
Sat,JAN,31,2009,FOLHASP,7,2,3,2
Sat,JAN,31,2009,ESTADAO,65,28,23,14
Sun,FEV,1,2009,G1,0,0,0,0
Sun,FEV,1,2009,FOLHASP,3,1,0,2
Sun,FEV,1,2009,ESTADAO,8,2,6,0
Mon,FEV,2,2009,G1,0,0,0,0
Mon,FEV,2,2009,FOLHASP,61,25,22,14
Mon,FEV,2,2009,ESTADAO,45,22,17,6
Tue,FEV,3,2009,G1,0,0,0,0
Tue,FEV,3,2009,FOLHASP,56,18,29,9
Tue,FEV,3,2009,ESTADAO,68,28,24,16
Wed,FEV,4,2009,G1,0,0,0,0
Wed,FEV,4,2009,FOLHASP,70,33,22,15
Wed,FEV,4,2009,ESTADAO,61,20,28,13
Thu,FEV,5,2009,G1,0,0,0,0
Thu,FEV,5,2009,FOLHASP,62,29,22,11
Thu,FEV,5,2009,ESTADAO,75,23,37,15
Fri,FEV,6,2009,G1,0,0,0,0
Fri,FEV,6,2009,FOLHASP,58,22,28,8
Fri,FEV,6,2009,ESTADAO,80,32,40,8
Sat,FEV,7,2009,G1,0,0,0,0
Sat,FEV,7,2009,FOLHASP,7,2,4,1
Sat,FEV,7,2009,ESTADAO,29,11,10,8
Sun,FEV,8,2009,G1,0,0,0,0
Sun,FEV,8,2009,FOLHASP,3,1,2,0
Sun,FEV,8,2009,ESTADAO,9,6,2,1
Mon,FEV,9,2009,G1,0,0,0,0
Mon,FEV,9,2009,FOLHASP,62,27,18,17
Mon,FEV,9,2009,ESTADAO,59,17,32,10
Tue,FEV,10,2009,G1,0,0,0,0
Tue,FEV,10,2009,FOLHASP,57,29,18,10
Tue,FEV,10,2009,ESTADAO,50,26,14,10
Wed,FEV,11,2009,G1,0,0,0,0
Wed,FEV,11,2009,FOLHASP,80,31,34,15
Wed,FEV,11,2009,ESTADAO,71,33,29,9
Thu,FEV,12,2009,G1,0,0,0,0
Thu,FEV,12,2009,FOLHASP,51,22,16,13
Thu,FEV,12,2009,ESTADAO,66,23,34,9
Fri,FEV,13,2009,G1,0,0,0,0
Fri,FEV,13,2009,FOLHASP,50,25,19,6
Fri,FEV,13,2009,ESTADAO,63,24,31,8
Sat,FEV,14,2009,G1,0,0,0,0
Sat,FEV,14,2009,FOLHASP,11,7,1,3
Sat,FEV,14,2009,ESTADAO,51,31,15,5
Sun,FEV,15,2009,G1,0,0,0,0
Sun,FEV,15,2009,FOLHASP,13,4,8,1
Sun,FEV,15,2009,ESTADAO,9,1,6,2
Mon,FEV,16,2009,G1,0,0,0,0
Mon,FEV,16,2009,FOLHASP,61,20,28,13
Mon,FEV,16,2009,ESTADAO,46,15,19,12
Tue,FEV,17,2009,G1,0,0,0,0
Tue,FEV,17,2009,FOLHASP,72,36,24,12
Tue,FEV,17,2009,ESTADAO,65,23,31,11
Wed,FEV,18,2009,G1,0,0,0,0
Wed,FEV,18,2009,FOLHASP,68,27,23,18
Wed,FEV,18,2009,ESTADAO,90,37,42,11
Thu,FEV,19,2009,G1,0,0,0,0
Thu,FEV,19,2009,FOLHASP,68,30,24,14
Thu,FEV,19,2009,ESTADAO,57,24,22,11
Fri,FEV,20,2009,G1,0,0,0,0
Fri,FEV,20,2009,FOLHASP,52,18,22,12
Fri,FEV,20,2009,ESTADAO,77,19,41,17
Sat,FEV,21,2009,G1,0,0,0,0
Sat,FEV,21,2009,FOLHASP,7,2,3,2
Sat,FEV,21,2009,ESTADAO,27,11,10,6
Sun,FEV,22,2009,G1,0,0,0,0
Sun,FEV,22,2009,FOLHASP,8,0,8,0
Sun,FEV,22,2009,ESTADAO,20,7,8,5
Mon,FEV,23,2009,G1,0,0,0,0
Mon,FEV,23,2009,FOLHASP,24,10,10,4
Mon,FEV,23,2009,ESTADAO,31,13,12,6
Tue,FEV,24,2009,G1,0,0,0,0
Tue,FEV,24,2009,FOLHASP,27,9,12,6
Tue,FEV,24,2009,ESTADAO,40,17,16,7
Wed,FEV,25,2009,G1,0,0,0,0
Wed,FEV,25,2009,FOLHASP,38,14,14,10
Wed,FEV,25,2009,ESTADAO,57,21,21,15
Thu,FEV,26,2009,G1,0,0,0,0
Thu,FEV,26,2009,FOLHASP,69,22,36,11
Thu,FEV,26,2009,ESTADAO,66,27,29,10
Fri,FEV,27,2009,G1,0,0,0,0
Fri,FEV,27,2009,FOLHASP,63,24,32,7
Fri,FEV,27,2009,ESTADAO,55,14,36,5
Sat,FEV,28,2009,G1,0,0,0,0
Sat,FEV,28,2009,FOLHASP,13,3,9,1
Sat,FEV,28,2009,ESTADAO,43,17,22,4
Sun,MAR,1,2009,G1,0,0,0,0
Sun,MAR,1,2009,FOLHASP,13,8,5,0
Sun,MAR,1,2009,ESTADAO,24,8,10,6
Mon,MAR,2,2009,G1,0,0,0,0
Mon,MAR,2,2009,FOLHASP,69,25,26,18
Mon,MAR,2,2009,ESTADAO,69,17,43,9
Tue,MAR,3,2009,G1,0,0,0,0
Tue,MAR,3,2009,FOLHASP,61,30,23,8
Tue,MAR,3,2009,ESTADAO,66,24,31,11
Wed,MAR,4,2009,G1,0,0,0,0
Wed,MAR,4,2009,FOLHASP,68,32,24,12
Wed,MAR,4,2009,ESTADAO,80,35,32,13
Thu,MAR,5,2009,G1,0,0,0,0
Thu,MAR,5,2009,FOLHASP,75,18,41,16
Thu,MAR,5,2009,ESTADAO,96,42,36,18
Fri,MAR,6,2009,G1,0,0,0,0
Fri,MAR,6,2009,FOLHASP,54,25,22,7
Fri,MAR,6,2009,ESTADAO,65,29,32,4
Sat,MAR,7,2009,G1,0,0,0,0
Sat,MAR,7,2009,FOLHASP,12,5,5,2
Sat,MAR,7,2009,ESTADAO,40,23,7,10
Sun,MAR,8,2009,G1,0,0,0,0
Sun,MAR,8,2009,FOLHASP,10,4,5,1
Sun,MAR,8,2009,ESTADAO,5,1,3,1
Mon,MAR,9,2009,G1,0,0,0,0
Mon,MAR,9,2009,FOLHASP,66,29,21,16
Mon,MAR,9,2009,ESTADAO,61,20,28,13
Tue,MAR,10,2009,G1,0,0,0,0
Tue,MAR,10,2009,FOLHASP,63,28,19,16
Tue,MAR,10,2009,ESTADAO,87,25,46,16
Wed,MAR,11,2009,G1,0,0,0,0
Wed,MAR,11,2009,FOLHASP,63,24,25,14
Wed,MAR,11,2009,ESTADAO,83,37,30,16
Thu,MAR,12,2009,G1,0,0,0,0
Thu,MAR,12,2009,FOLHASP,73,36,25,12
Thu,MAR,12,2009,ESTADAO,98,33,45,20
Fri,MAR,13,2009,G1,0,0,0,0
Fri,MAR,13,2009,FOLHASP,60,30,24,6
Fri,MAR,13,2009,ESTADAO,67,30,24,13
Sat,MAR,14,2009,G1,0,0,0,0
Sat,MAR,14,2009,FOLHASP,9,7,1,1
Sat,MAR,14,2009,ESTADAO,47,29,15,3
Sun,MAR,15,2009,G1,0,0,0,0
Sun,MAR,15,2009,FOLHASP,8,4,2,2
Sun,MAR,15,2009,ESTADAO,10,9,0,1
Mon,MAR,16,2009,G1,0,0,0,0
Mon,MAR,16,2009,FOLHASP,63,32,18,13
Mon,MAR,16,2009,ESTADAO,51,26,13,12
Tue,MAR,17,2009,G1,0,0,0,0
Tue,MAR,17,2009,FOLHASP,62,31,17,14
Tue,MAR,17,2009,ESTADAO,57,26,18,13
Wed,MAR,18,2009,G1,0,0,0,0
Wed,MAR,18,2009,FOLHASP,60,32,21,7
Wed,MAR,18,2009,ESTADAO,55,34,15,6
Thu,MAR,19,2009,G1,0,0,0,0
Thu,MAR,19,2009,FOLHASP,68,35,20,13
Thu,MAR,19,2009,ESTADAO,63,31,19,13
Fri,MAR,20,2009,G1,0,0,0,0
Fri,MAR,20,2009,FOLHASP,44,23,11,10
Fri,MAR,20,2009,ESTADAO,68,28,23,17
Sat,MAR,21,2009,G1,0,0,0,0
Sat,MAR,21,2009,FOLHASP,10,2,7,1
Sat,MAR,21,2009,ESTADAO,36,13,18,5
Sun,MAR,22,2009,G1,0,0,0,0
Sun,MAR,22,2009,FOLHASP,7,5,1,1
Sun,MAR,22,2009,ESTADAO,11,4,5,2
Mon,MAR,23,2009,G1,0,0,0,0
Mon,MAR,23,2009,FOLHASP,57,32,18,7
Mon,MAR,23,2009,ESTADAO,66,30,31,5
Tue,MAR,24,2009,G1,0,0,0,0
Tue,MAR,24,2009,FOLHASP,59,27,22,10
Tue,MAR,24,2009,ESTADAO,81,31,34,16
Wed,MAR,25,2009,G1,0,0,0,0
Wed,MAR,25,2009,FOLHASP,62,36,13,13
Wed,MAR,25,2009,ESTADAO,80,52,17,11
Thu,MAR,26,2009,G1,0,0,0,0
Thu,MAR,26,2009,FOLHASP,59,37,17,5
Thu,MAR,26,2009,ESTADAO,82,42,26,14
Fri,MAR,27,2009,G1,0,0,0,0
Fri,MAR,27,2009,FOLHASP,59,27,16,16
Fri,MAR,27,2009,ESTADAO,86,44,25,17
Sat,MAR,28,2009,G1,0,0,0,0
Sat,MAR,28,2009,FOLHASP,10,6,3,1
Sat,MAR,28,2009,ESTADAO,47,25,13,9
Sun,MAR,29,2009,G1,0,0,0,0
Sun,MAR,29,2009,FOLHASP,14,7,4,3
Sun,MAR,29,2009,ESTADAO,16,4,9,3
Mon,MAR,30,2009,G1,0,0,0,0
Mon,MAR,30,2009,FOLHASP,70,38,21,11
Mon,MAR,30,2009,ESTADAO,70,40,16,14
Tue,MAR,31,2009,G1,0,0,0,0
Tue,MAR,31,2009,FOLHASP,73,38,21,14
Tue,MAR,31,2009,ESTADAO,69,35,24,10
Wed,ABR,1,2009,G1,0,0,0,0
Wed,ABR,1,2009,FOLHASP,74,29,32,13
Wed,ABR,1,2009,ESTADAO,80,34,29,17
Thu,ABR,2,2009,G1,0,0,0,0
Thu,ABR,2,2009,FOLHASP,64,43,14,7
Thu,ABR,2,2009,ESTADAO,91,59,20,12
Fri,ABR,3,2009,G1,0,0,0,0
Fri,ABR,3,2009,FOLHASP,57,28,19,10
Fri,ABR,3,2009,ESTADAO,67,35,19,13
Sat,ABR,4,2009,G1,0,0,0,0
Sat,ABR,4,2009,FOLHASP,3,2,1,0
Sat,ABR,4,2009,ESTADAO,24,12,8,4
Sun,ABR,5,2009,G1,0,0,0,0
Sun,ABR,5,2009,FOLHASP,4,2,1,1
Sun,ABR,5,2009,ESTADAO,4,2,2,0
Mon,ABR,6,2009,G1,0,0,0,0
Mon,ABR,6,2009,FOLHASP,61,25,23,13
Mon,ABR,6,2009,ESTADAO,46,17,14,15
Tue,ABR,7,2009,G1,0,0,0,0
Tue,ABR,7,2009,FOLHASP,57,28,20,9
Tue,ABR,7,2009,ESTADAO,59,26,20,13
Wed,ABR,8,2009,G1,0,0,0,0
Wed,ABR,8,2009,FOLHASP,68,27,24,17
Wed,ABR,8,2009,ESTADAO,54,33,11,10
Thu,ABR,9,2009,G1,0,0,0,0
Thu,ABR,9,2009,FOLHASP,38,21,10,7
Thu,ABR,9,2009,ESTADAO,80,38,19,23
Fri,ABR,10,2009,G1,0,0,0,0
Fri,ABR,10,2009,FOLHASP,9,4,3,2
Fri,ABR,10,2009,ESTADAO,33,19,7,7
Sat,ABR,11,2009,G1,0,0,0,0
Sat,ABR,11,2009,FOLHASP,7,3,2,2
Sat,ABR,11,2009,ESTADAO,28,17,7,4
Sun,ABR,12,2009,G1,0,0,0,0
Sun,ABR,12,2009,FOLHASP,8,6,1,1
Sun,ABR,12,2009,ESTADAO,5,1,4,0
Mon,ABR,13,2009,G1,0,0,0,0
Mon,ABR,13,2009,FOLHASP,41,22,10,9
Mon,ABR,13,2009,ESTADAO,49,27,14,8
Tue,ABR,14,2009,G1,0,0,0,0
Tue,ABR,14,2009,FOLHASP,62,35,17,10
Tue,ABR,14,2009,ESTADAO,58,22,24,12
Wed,ABR,15,2009,G1,0,0,0,0
Wed,ABR,15,2009,FOLHASP,72,35,23,14
Wed,ABR,15,2009,ESTADAO,84,35,38,11
Thu,ABR,16,2009,G1,0,0,0,0
Thu,ABR,16,2009,FOLHASP,69,39,20,10
Thu,ABR,16,2009,ESTADAO,96,40,41,15
Fri,ABR,17,2009,G1,0,0,0,0
Fri,ABR,17,2009,FOLHASP,56,33,11,12
Fri,ABR,17,2009,ESTADAO,76,39,27,10
Sat,ABR,18,2009,G1,0,0,0,0
Sat,ABR,18,2009,FOLHASP,8,4,2,2
Sat,ABR,18,2009,ESTADAO,31,18,7,6
Sun,ABR,19,2009,G1,0,0,0,0
Sun,ABR,19,2009,FOLHASP,5,2,2,1
Sun,ABR,19,2009,ESTADAO,18,10,8,0
Mon,ABR,20,2009,G1,0,0,0,0
Mon,ABR,20,2009,FOLHASP,40,27,7,6
Mon,ABR,20,2009,ESTADAO,44,30,9,5
Tue,ABR,21,2009,G1,0,0,0,0
Tue,ABR,21,2009,FOLHASP,29,13,13,3
Tue,ABR,21,2009,ESTADAO,38,18,15,5
Wed,ABR,22,2009,G1,0,0,0,0
Wed,ABR,22,2009,FOLHASP,72,42,18,12
Wed,ABR,22,2009,ESTADAO,72,31,30,11
Thu,ABR,23,2009,G1,0,0,0,0
Thu,ABR,23,2009,FOLHASP,62,31,23,8
Thu,ABR,23,2009,ESTADAO,84,38,33,13
Fri,ABR,24,2009,G1,0,0,0,0
Fri,ABR,24,2009,FOLHASP,58,30,15,13
Fri,ABR,24,2009,ESTADAO,103,49,40,14
Sat,ABR,25,2009,G1,0,0,0,0
Sat,ABR,25,2009,FOLHASP,4,2,0,2
Sat,ABR,25,2009,ESTADAO,35,22,5,8
Sun,ABR,26,2009,G1,0,0,0,0
Sun,ABR,26,2009,FOLHASP,4,3,1,0
Sun,ABR,26,2009,ESTADAO,16,9,5,2
Mon,ABR,27,2009,G1,0,0,0,0
Mon,ABR,27,2009,FOLHASP,48,16,21,11
Mon,ABR,27,2009,ESTADAO,39,20,15,4
