Data,DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu,variacao
2013-07-11 00:00:00,4,6,11,2013,2,41,0,138,395,3,33,569,26,9,6,"2,51"
2013-07-12 00:00:00,5,6,12,2013,0,148,0,1150,9412,46,0,10608,89,31,28,"-2,34"
2013-07-12 00:00:00,5,6,12,2013,1,66,224,606,3169,12,0,4011,33,16,17,"-2,34"
2013-07-12 00:00:00,5,6,12,2013,2,46,0,284,326,2,9,621,31,7,8,"-2,34"
2013-07-15 00:00:00,1,6,15,2013,0,171,0,1125,1051,65,0,2241,110,12,49,"2,65"
2013-07-15 00:00:00,1,6,15,2013,1,91,46,562,479,20,0,1107,61,14,16,"2,65"
2013-07-15 00:00:00,1,6,15,2013,2,47,0,1005,137,5,197,1344,35,9,3,"2,65"
2013-07-16 00:00:00,2,6,16,2013,0,181,0,1491,2306,65,0,3862,105,27,49,"0,28"
2013-07-16 00:00:00,2,6,16,2013,1,79,82,943,1188,26,0,2239,44,20,15,"0,28"
2013-07-16 00:00:00,2,6,16,2013,2,42,0,343,114,3,98,558,23,10,9,"0,28"
2013-07-17 00:00:00,3,6,17,2013,0,186,0,1527,17592,91,0,19210,113,38,35,"1,15"
2013-07-17 00:00:00,3,6,17,2013,1,80,105,1357,2939,22,0,4423,49,20,11,"1,15"
2013-07-17 00:00:00,3,6,17,2013,2,38,0,283,45,11,29,368,24,9,5,"1,15"
2013-07-18 00:00:00,4,6,18,2013,0,159,0,1460,8767,67,0,10294,99,16,44,"0,53"
2013-07-18 00:00:00,4,6,18,2013,1,81,79,752,1732,26,0,2589,50,12,19,"0,53"
2013-07-18 00:00:00,4,6,18,2013,2,34,0,246,97,0,55,398,24,3,7,"0,53"
2013-07-19 00:00:00,5,6,19,2013,0,142,0,933,2140,60,0,3133,76,24,42,"-0,54"
2013-07-19 00:00:00,5,6,19,2013,1,66,166,1051,1873,36,0,3126,40,4,22,"-0,54"
2013-07-19 00:00:00,5,6,19,2013,2,25,0,364,33,1,11,409,15,5,5,"-0,54"
2013-07-22 00:00:00,1,6,22,2013,0,167,0,1499,2645,60,0,4204,108,21,38,"2,48"
2013-07-22 00:00:00,1,6,22,2013,1,81,86,787,1549,18,0,2440,59,5,17,"2,48"
2013-07-22 00:00:00,1,6,22,2013,2,27,0,333,253,3,6,595,16,3,8,"2,48"
2013-07-23 00:00:00,2,6,23,2013,0,188,0,1798,3545,68,0,5411,105,39,44,"0,51"
2013-07-23 00:00:00,2,6,23,2013,1,69,122,800,3255,20,0,4197,46,9,14,"0,51"
2013-07-23 00:00:00,2,6,23,2013,2,34,0,149,214,4,5,372,22,7,5,"0,51"
2013-07-24 00:00:00,3,6,24,2013,0,189,0,1594,6114,55,0,7763,128,27,34,"-0,91"
2013-07-24 00:00:00,3,6,24,2013,1,73,192,511,1317,26,0,2046,55,10,8,"-0,91"
2013-07-24 00:00:00,3,6,24,2013,2,36,0,782,155,12,130,1079,22,7,7,"-0,91"
2013-07-25 00:00:00,4,6,25,2013,0,181,0,2313,15625,101,0,18039,113,25,43,"1,43"
2013-07-25 00:00:00,4,6,25,2013,1,79,314,1004,8894,102,0,10314,50,11,18,"1,43"
2013-07-25 00:00:00,4,6,25,2013,2,41,0,338,136,15,100,589,22,10,9,"1,43"
2013-07-26 00:00:00,5,6,26,2013,0,129,0,1444,1656,56,0,3156,74,19,36,"0,72"
2013-07-26 00:00:00,5,6,26,2013,1,52,192,462,8989,16,0,9659,33,12,7,"0,72"
2013-07-26 00:00:00,5,6,26,2013,2,25,0,140,221,0,3,364,18,4,3,"0,72"
2013-07-29 00:00:00,1,6,29,2013,0,156,0,1986,5971,86,0,8043,95,22,39,"-0,42"
2013-07-29 00:00:00,1,6,29,2013,1,87,166,851,4463,60,0,5540,55,8,24,"-0,42"
2013-07-29 00:00:00,1,6,29,2013,2,30,0,467,265,0,71,803,23,2,5,"-0,42"
2013-07-30 00:00:00,2,6,30,2013,0,187,0,1529,9565,62,0,11156,118,29,40,"-1,32"
2013-07-30 00:00:00,2,6,30,2013,1,61,205,619,3935,19,0,4778,38,11,12,"-1,32"
2013-07-30 00:00:00,2,6,30,2013,2,54,0,1148,101,2,145,1396,33,13,8,"-1,32"
2013-07-31 00:00:00,3,6,31,2013,0,181,0,1113,1844,53,0,3010,127,21,33,"-0,67"
2013-07-31 00:00:00,3,6,31,2013,1,69,158,662,741,26,0,1587,42,14,13,"-0,67"
2013-07-31 00:00:00,3,6,31,2013,2,51,0,263,45,4,5,317,30,10,11,"-0,67"
2013-08-01 00:00:00,4,7,1,2013,0,210,0,1602,5815,204,0,7621,141,26,43,"1,88"
2013-08-01 00:00:00,4,7,1,2013,1,85,184,936,2757,85,0,3962,60,5,20,"1,88"
2013-08-01 00:00:00,4,7,1,2013,2,46,0,222,130,4,49,405,34,5,7,"1,88"
2013-08-02 00:00:00,5,7,2,2013,0,138,0,1380,8726,76,0,10182,86,25,27,"-1,36"
2013-08-02 00:00:00,5,7,2,2013,1,59,68,550,918,48,0,1584,48,6,5,"-1,36"
2013-08-02 00:00:00,5,7,2,2013,2,46,0,190,257,1,101,549,31,9,6,"-1,36"
2013-08-05 00:00:00,1,7,5,2013,0,185,0,1230,8236,52,0,9518,118,37,30,"-0,08"
2013-08-05 00:00:00,1,7,5,2013,1,83,188,914,3295,60,0,4457,62,11,10,"-0,08"
2013-08-05 00:00:00,1,7,5,2013,2,69,0,197,278,9,11,495,44,14,11,"-0,08"
2013-08-06 00:00:00,2,7,6,2013,0,180,0,2372,62773,52,0,65197,110,26,44,"-2,09"
2013-08-06 00:00:00,2,7,6,2013,1,95,93,926,2371,31,0,3421,58,14,23,"-2,09"
2013-08-06 00:00:00,2,7,6,2013,2,46,0,156,119,1,12,288,31,8,7,"-2,09"
2013-08-07 00:00:00,3,7,7,2013,0,200,0,1329,4516,54,0,5899,112,36,52,"0,05"
2013-08-07 00:00:00,3,7,7,2013,1,87,408,562,1926,42,0,2938,55,16,16,"0,05"
2013-08-07 00:00:00,3,7,7,2013,2,55,0,121,211,3,77,412,37,8,10,"0,05"
2013-08-08 00:00:00,4,7,8,2013,0,215,0,1249,1649,60,0,2958,139,22,54,"3,12"
2013-08-08 00:00:00,4,7,8,2013,1,76,82,872,832,42,0,1828,61,7,8,"3,12"
2013-08-08 00:00:00,4,7,8,2013,2,60,0,172,200,1,23,396,44,6,10,"3,12"
2013-08-09 00:00:00,5,7,9,2013,0,163,0,1419,10027,56,0,11502,105,23,35,"1,93"
2013-08-09 00:00:00,5,7,9,2013,1,79,118,444,1812,10,0,2384,53,20,6,"1,93"
2013-08-09 00:00:00,5,7,9,2013,2,61,0,102,57,1,8,168,37,11,13,"1,93"
2013-08-12 00:00:00,1,7,12,2013,0,173,0,1533,5212,52,0,6797,110,27,36,"0,85"
2013-08-12 00:00:00,1,7,12,2013,1,91,256,916,5581,96,0,6849,61,14,16,"0,85"
2013-08-12 00:00:00,1,7,12,2013,2,45,0,179,59,3,5,246,33,5,7,"0,85"
2013-08-13 00:00:00,2,7,13,2013,0,158,0,1456,8622,101,0,10179,101,15,42,"0,6"
2013-08-13 00:00:00,2,7,13,2013,1,90,566,1777,10668,60,0,13071,67,8,15,"0,6"
2013-08-13 00:00:00,2,7,13,2013,2,42,0,210,160,5,161,536,33,3,6,"0,6"
2013-08-14 00:00:00,3,7,14,2013,0,254,0,2135,5094,80,0,7309,162,46,46,"0,58"
2013-08-14 00:00:00,3,7,14,2013,1,73,120,852,1460,40,0,2472,54,8,11,"0,58"
2013-08-14 00:00:00,3,7,14,2013,2,49,0,202,479,5,4,690,35,8,6,"0,58"
2013-08-15 00:00:00,4,7,15,2013,0,190,0,2933,17797,87,0,20817,115,25,50,"0,02"
2013-08-15 00:00:00,4,7,15,2013,1,73,113,759,11302,38,0,12212,40,14,19,"0,02"
2013-08-15 00:00:00,4,7,15,2013,2,53,0,303,94,5,62,464,34,11,8,"0,02"
2013-08-16 00:00:00,5,7,16,2013,0,161,0,1976,9882,43,0,11901,92,34,35,"1,24"
2013-08-16 00:00:00,5,7,16,2013,1,69,352,1916,13059,66,0,15393,48,11,10,"1,24"
2013-08-16 00:00:00,5,7,16,2013,2,44,0,827,673,4,85,1589,33,7,4,"1,24"
2013-08-19 00:00:00,1,7,19,2013,0,171,0,2111,5095,67,0,7273,97,31,43,"0,07"
2013-08-19 00:00:00,1,7,19,2013,1,76,102,808,1658,54,0,2622,55,7,14,"0,07"
2013-08-19 00:00:00,1,7,19,2013,2,41,0,224,202,3,65,494,27,3,11,"0,07"
2013-08-20 00:00:00,2,7,20,2013,0,161,0,1714,10049,73,0,11836,102,18,41,"-2,07"
2013-08-20 00:00:00,2,7,20,2013,1,89,240,1365,4993,98,0,6696,46,23,20,"-2,07"
2013-08-20 00:00:00,2,7,20,2013,2,39,0,331,162,0,5,498,32,3,4,"-2,07"
2013-08-21 00:00:00,3,7,21,2013,0,199,0,2396,5446,109,0,7951,125,30,44,"-0,2"
2013-08-21 00:00:00,3,7,21,2013,1,71,138,1210,1834,28,0,3210,46,19,6,"-0,2"
2013-08-21 00:00:00,3,7,21,2013,2,55,0,398,135,0,8,541,31,12,12,"-0,2"
2013-08-22 00:00:00,4,7,22,2013,0,183,0,2034,7666,64,0,9764,113,25,45,"1,97"
2013-08-22 00:00:00,4,7,22,2013,1,84,357,1058,8398,30,0,9843,58,15,11,"1,97"
2013-08-22 00:00:00,4,7,22,2013,2,43,0,636,78,4,203,921,31,8,4,"1,97"
2013-08-23 00:00:00,5,7,23,2013,0,168,0,1554,3760,53,0,5367,106,22,40,"1,56"
2013-08-23 00:00:00,5,7,23,2013,1,78,160,1177,2474,62,0,3873,52,3,23,"1,56"
2013-08-23 00:00:00,5,7,23,2013,2,50,0,283,65,4,15,367,38,7,5,"1,56"
2013-08-26 00:00:00,1,7,26,2013,0,206,0,1873,4086,80,0,6039,116,40,50,"-1,47"
2013-08-26 00:00:00,1,7,26,2013,1,89,92,530,1372,86,0,2080,65,11,13,"-1,47"
2013-08-26 00:00:00,1,7,26,2013,2,51,0,254,160,5,8,427,36,8,7,"-1,47"
2013-08-27 00:00:00,2,7,27,2013,0,212,0,2280,2139,75,0,4494,106,50,56,"-2,6"
2013-08-27 00:00:00,2,7,27,2013,1,60,113,695,1206,50,0,2064,39,13,8,"-2,6"
2013-08-27 00:00:00,2,7,27,2013,2,52,0,231,55,1,3,290,36,9,7,"-2,6"
2013-08-28 00:00:00,3,7,28,2013,0,213,0,2775,9733,74,0,12582,122,55,36,"-0,45"
2013-08-28 00:00:00,3,7,28,2013,1,107,249,1605,6230,62,0,8146,64,31,12,"-0,45"
2013-08-28 00:00:00,3,7,28,2013,2,57,0,1229,308,9,260,1806,40,14,3,"-0,45"
2013-08-29 00:00:00,4,7,29,2013,0,116,0,2367,6216,75,0,8658,79,13,24,"0,11"
2013-08-29 00:00:00,4,7,29,2013,1,86,164,693,2326,52,0,3235,58,16,12,"0,11"
2013-08-29 00:00:00,4,7,29,2013,2,65,0,270,110,3,73,456,44,8,13,"0,11"
2013-08-30 00:00:00,5,7,30,2013,0,167,0,3328,7057,104,0,10489,101,36,30,"0,18"
2013-08-30 00:00:00,5,7,30,2013,1,86,199,1458,2154,30,0,3841,58,18,10,"0,18"
2013-08-30 00:00:00,5,7,30,2013,2,59,0,445,276,0,91,812,36,13,10,"0,18"
2013-09-02 00:00:00,1,8,2,2013,0,194,0,2567,6189,133,0,8889,122,34,38,"3,65"
2013-09-02 00:00:00,1,8,2,2013,1,75,132,1071,1493,84,0,2780,56,9,10,"3,65"
2013-09-02 00:00:00,1,8,2,2013,2,36,0,135,182,2,43,362,26,8,2,"3,65"
2013-09-03 00:00:00,2,8,3,2013,0,76,0,2097,4957,92,0,7146,52,11,13,"-0,4"
2013-09-03 00:00:00,2,8,3,2013,1,78,301,1320,3206,94,0,4921,59,9,10,"-0,4"
2013-09-03 00:00:00,2,8,3,2013,2,53,0,635,175,2,65,877,43,6,4,"-0,4"
2013-09-04 00:00:00,3,8,4,2013,0,173,0,1778,2031,59,0,3868,94,43,36,"0,18"
2013-09-04 00:00:00,3,8,4,2013,1,62,94,624,5550,38,0,6306,39,10,13,"0,18"
2013-09-04 00:00:00,3,8,4,2013,2,47,0,201,215,2,48,466,32,8,7,"0,18"
2013-09-05 00:00:00,4,8,5,2013,0,198,0,1426,2126,59,0,3611,129,30,39,"1,23"
2013-09-05 00:00:00,4,8,5,2013,1,70,86,909,1320,110,0,2425,53,4,13,"1,23"
2013-09-05 00:00:00,4,8,5,2013,2,58,0,272,161,5,7,445,47,9,2,"1,23"
2013-09-06 00:00:00,5,8,6,2013,0,174,0,1573,4415,49,0,6037,113,24,37,"2,67"
2013-09-06 00:00:00,5,8,6,2013,1,74,163,1480,3047,58,0,4748,52,9,13,"2,67"
2013-09-06 00:00:00,5,8,6,2013,2,46,0,167,51,0,75,293,26,9,11,"2,67"
2013-09-09 00:00:00,1,8,9,2013,0,164,0,2266,4629,99,0,6994,127,10,27,"0,93"
2013-09-09 00:00:00,1,8,9,2013,1,80,58,1688,6859,106,0,8711,64,4,12,"0,93"
2013-09-09 00:00:00,1,8,9,2013,2,59,0,262,192,2,5,461,45,5,9,"0,93"
2013-09-10 00:00:00,2,8,10,2013,0,184,0,1663,2675,47,0,4385,130,15,39,"-0,5"
2013-09-10 00:00:00,2,8,10,2013,1,74,217,809,3894,94,0,5014,50,6,18,"-0,5"
2013-09-10 00:00:00,2,8,10,2013,2,58,0,249,120,4,74,447,41,8,9,"-0,5"
2013-09-11 00:00:00,3,8,11,2013,0,182,0,1849,5367,59,0,7275,112,25,45,"-0,76"
2013-09-11 00:00:00,3,8,11,2013,1,70,132,683,1095,36,0,1946,44,9,17,"-0,76"
2013-09-11 00:00:00,3,8,11,2013,2,46,0,460,173,0,47,680,29,7,10,"-0,76"
2013-09-12 00:00:00,4,8,12,2013,0,210,0,2012,5921,65,0,7998,150,20,40,"-0,49"
2013-09-12 00:00:00,4,8,12,2013,1,86,90,1657,3850,74,0,5671,71,11,4,"-0,49"
2013-09-12 00:00:00,4,8,12,2013,2,66,0,178,74,0,2,254,46,9,11,"-0,49"
2013-09-13 00:00:00,5,8,13,2013,0,150,0,1388,1884,40,0,3312,94,18,38,"0,92"
2013-09-13 00:00:00,5,8,13,2013,1,46,116,1300,2027,34,0,3477,32,8,6,"0,92"
2013-09-13 00:00:00,5,8,13,2013,2,56,0,379,66,7,84,536,45,5,6,"0,92"
2013-09-16 00:00:00,1,8,16,2013,0,166,0,2035,7572,97,0,9704,103,24,39,"0,04"
2013-09-16 00:00:00,1,8,16,2013,1,73,190,1067,2020,54,0,3331,53,7,13,"0,04"
2013-09-16 00:00:00,1,8,16,2013,2,42,0,745,180,5,159,1089,30,6,6,"0,04"
2013-09-17 00:00:00,2,8,17,2013,0,178,0,1786,2410,119,0,4315,125,20,33,"0,84"
2013-09-17 00:00:00,2,8,17,2013,1,67,446,1552,8114,68,0,10180,57,10,0,"0,84"
2013-09-17 00:00:00,2,8,17,2013,2,45,0,182,919,1,45,1147,31,8,6,"0,84"
2013-09-18 00:00:00,3,8,18,2013,0,233,0,1836,5161,74,0,7071,155,30,48,"2,64"
2013-09-18 00:00:00,3,8,18,2013,1,88,176,764,1742,28,0,2710,58,8,22,"2,64"
2013-09-18 00:00:00,3,8,18,2013,2,58,0,386,259,1,4,650,35,7,16,"2,64"
2013-09-19 00:00:00,4,8,19,2013,0,213,0,2428,5666,99,0,8193,135,21,57,"-1,09"
2013-09-19 00:00:00,4,8,19,2013,1,59,640,826,3186,66,0,4718,45,6,8,"-1,09"
2013-09-19 00:00:00,4,8,19,2013,2,57,0,298,90,0,67,455,46,3,8,"-1,09"
2013-09-20 00:00:00,5,8,20,2013,0,166,0,2217,31536,61,0,33814,102,26,38,"-1,79"
2013-09-20 00:00:00,5,8,20,2013,1,77,320,670,1807,24,0,2821,29,22,26,"-1,79"
2013-09-20 00:00:00,5,8,20,2013,2,44,0,236,84,0,5,325,33,4,7,"-1,79"
2013-09-23 00:00:00,1,8,23,2013,0,185,0,1435,1976,65,0,3476,112,26,47,"0,91"
2013-09-23 00:00:00,1,8,23,2013,1,82,202,1048,3290,72,0,4612,52,14,16,"0,91"
2013-09-23 00:00:00,1,8,23,2013,2,42,0,789,2294,4,183,3270,29,9,4,"0,91"
2013-09-24 00:00:00,2,8,24,2013,0,186,0,1849,3849,86,0,5784,114,25,47,"-0,31"
2013-09-24 00:00:00,2,8,24,2013,1,50,146,876,1507,32,0,2561,27,14,9,"-0,31"
2013-09-24 00:00:00,2,8,24,2013,2,38,0,210,112,4,28,354,29,5,4,"-0,31"
2013-09-25 00:00:00,3,8,25,2013,0,194,0,2058,3847,70,0,5975,103,38,53,"-0,31"
2013-09-25 00:00:00,3,8,25,2013,1,68,192,781,3673,80,0,4726,43,13,12,"-0,31"
2013-09-25 00:00:00,3,8,25,2013,2,40,0,161,234,1,5,401,27,9,4,"-0,31"
2013-09-26 00:00:00,4,8,26,2013,0,175,0,1841,18150,77,0,20068,105,25,45,"-0,88"
2013-09-26 00:00:00,4,8,26,2013,1,60,586,1127,12007,44,0,13764,35,8,17,"-0,88"
2013-09-26 00:00:00,4,8,26,2013,2,37,0,153,61,8,74,296,22,11,4,"-0,88"
2013-09-27 00:00:00,5,8,27,2013,0,162,0,1952,3216,46,0,5214,91,24,47,"-0,08"
2013-09-27 00:00:00,5,8,27,2013,1,63,88,1259,3781,2,0,5130,44,12,7,"-0,08"
2013-09-27 00:00:00,5,8,27,2013,2,38,0,399,83,4,194,680,24,8,6,"-0,08"
2013-09-30 00:00:00,1,8,30,2013,0,216,0,2677,10951,146,0,13774,121,41,54,"-2,61"
2013-09-30 00:00:00,1,8,30,2013,1,76,282,534,4679,122,0,5617,44,15,17,"-2,61"
2013-09-30 00:00:00,1,8,30,2013,2,38,0,253,165,3,11,432,26,5,7,"-2,61"
2013-10-01 00:00:00,2,9,1,2013,0,220,0,2558,7304,97,0,9959,129,39,52,"1,61"
2013-10-01 00:00:00,2,9,1,2013,1,54,216,166,2095,22,0,2499,32,15,7,"1,61"
2013-10-01 00:00:00,2,9,1,2013,2,45,0,200,177,9,20,406,28,9,8,"1,61"
2013-10-02 00:00:00,3,9,2,2013,0,200,0,2348,11417,88,0,13853,118,41,41,"-0,15"
2013-10-02 00:00:00,3,9,2,2013,1,70,190,269,2254,40,0,2753,48,10,12,"-0,15"
2013-10-02 00:00:00,3,9,2,2013,2,62,0,248,135,4,37,424,40,11,11,"-0,15"
2013-10-03 00:00:00,4,9,3,2013,0,182,0,1958,2823,60,0,4841,109,35,38,"-1,15"
2013-10-03 00:00:00,4,9,3,2013,1,80,268,346,2812,36,0,3462,48,18,14,"-1,15"
2013-10-03 00:00:00,4,9,3,2013,2,44,0,137,80,0,27,244,29,9,6,"-1,15"
2013-10-04 00:00:00,5,9,4,2013,0,155,0,2071,4685,47,0,6803,94,25,36,"0,68"
2013-10-04 00:00:00,5,9,4,2013,1,56,174,235,3305,56,0,3770,42,10,4,"0,68"
2013-10-04 00:00:00,5,9,4,2013,2,37,0,237,160,0,6,403,23,6,8,"0,68"
2013-10-07 00:00:00,1,9,7,2013,0,195,0,2483,6998,75,0,9556,106,42,47,"-0,82"
2013-10-07 00:00:00,1,9,7,2013,1,72,310,736,12760,60,0,13866,56,4,12,"-0,82"
2013-10-07 00:00:00,1,9,7,2013,2,14,0,83,48,5,8,144,8,2,4,"-0,82"
2013-10-08 00:00:00,2,9,8,2013,0,210,0,1893,4613,47,0,6553,122,40,48,"-0,2"
2013-10-08 00:00:00,2,9,8,2013,1,76,210,206,1582,26,0,2024,45,16,15,"-0,2"
2013-10-08 00:00:00,2,9,8,2013,2,84,0,735,73,7,11,826,52,16,16,"-0,2"
2013-10-09 00:00:00,3,9,9,2013,0,202,0,2081,3370,61,0,5512,131,30,41,"0,45"
2013-10-09 00:00:00,3,9,9,2013,1,77,314,389,5762,44,0,6509,54,9,14,"0,45"
2013-10-09 00:00:00,3,9,9,2013,2,77,0,168,128,3,92,391,54,9,14,"0,45"
2013-10-10 00:00:00,4,9,10,2013,0,197,0,1545,2393,80,0,4018,120,28,49,"0,85"
2013-10-10 00:00:00,4,9,10,2013,1,65,116,324,2214,24,0,2678,42,11,12,"0,85"
2013-10-10 00:00:00,4,9,10,2013,2,54,0,300,157,2,57,516,36,11,7,"0,85"
2013-10-11 00:00:00,5,9,11,2013,0,182,0,2243,9221,54,0,11518,121,23,38,"0,29"
2013-10-11 00:00:00,5,9,11,2013,1,71,358,566,14082,40,0,15046,46,12,13,"0,29"
2013-10-11 00:00:00,5,9,11,2013,2,56,0,598,80,0,82,760,38,12,6,"0,29"
2013-10-14 00:00:00,1,9,14,2013,0,179,0,2529,5200,80,0,7809,127,21,31,"1,92"
2013-10-14 00:00:00,1,9,14,2013,1,86,142,187,1253,29,0,1611,59,11,16,"1,92"
2013-10-14 00:00:00,1,9,14,2013,2,57,0,393,87,10,296,786,41,5,11,"1,92"
2013-10-15 00:00:00,2,9,15,2013,0,188,0,1877,2919,57,0,4853,112,31,45,"1,5"
2013-10-15 00:00:00,2,9,15,2013,1,51,100,454,7996,58,0,8608,29,14,8,"1,5"
2013-10-15 00:00:00,2,9,15,2013,2,45,0,352,454,30,10,846,34,4,7,"1,5"
2013-10-16 00:00:00,3,9,16,2013,0,243,0,2519,5684,74,0,8277,156,34,53,"1,8"
2013-10-16 00:00:00,3,9,16,2013,1,89,177,303,2445,22,0,2947,51,28,10,"1,8"
2013-10-16 00:00:00,3,9,16,2013,2,55,0,487,235,14,89,825,35,11,9,"1,8"
2013-10-17 00:00:00,4,9,17,2013,0,199,0,4463,26688,80,0,31231,121,30,48,"-1,1"
2013-10-17 00:00:00,4,9,17,2013,1,69,235,325,6586,14,0,7160,48,13,8,"-1,1"
2013-10-17 00:00:00,4,9,17,2013,2,51,0,209,373,0,3,585,32,12,7,"-1,1"
2013-10-18 00:00:00,5,9,18,2013,0,154,0,1477,2549,62,0,4088,94,29,31,"0,04"
2013-10-18 00:00:00,5,9,18,2013,1,76,204,424,8568,83,0,9279,56,8,12,"0,04"
2013-10-18 00:00:00,5,9,18,2013,2,45,0,416,146,3,112,677,34,7,4,"0,04"
2013-10-21 00:00:00,1,9,21,2013,0,203,0,3750,22407,96,0,26253,134,27,42,"1,26"
2013-10-21 00:00:00,1,9,21,2013,1,104,590,564,3495,30,0,4679,74,12,18,"1,26"
2013-10-21 00:00:00,1,9,21,2013,2,55,0,317,309,16,10,652,44,5,6,"1,26"
2013-10-22 00:00:00,2,9,22,2013,0,75,0,1940,5571,78,0,7589,47,11,17,"0,68"
2013-10-22 00:00:00,2,9,22,2013,1,79,492,610,4085,48,0,5235,56,12,11,"0,68"
2013-10-22 00:00:00,2,9,22,2013,2,51,0,494,1196,16,91,1797,41,6,4,"0,68"
2013-10-23 00:00:00,3,9,23,2013,0,69,0,1607,2458,67,0,4132,39,11,19,"-1,81"
2013-10-23 00:00:00,3,9,23,2013,1,72,362,714,14316,100,0,15492,46,10,16,"-1,81"
2013-10-23 00:00:00,3,9,23,2013,2,40,0,302,209,5,47,563,22,11,7,"-1,81"
2013-10-24 00:00:00,4,9,24,2013,0,61,0,1853,1564,82,0,3499,40,8,13,"-1,02"
2013-10-24 00:00:00,4,9,24,2013,1,73,102,287,1010,14,0,1413,50,9,14,"-1,02"
2013-10-24 00:00:00,4,9,24,2013,2,42,0,179,120,1,7,307,31,6,5,"-1,02"
2013-10-25 00:00:00,5,9,25,2013,0,64,0,2053,5571,67,0,7691,37,16,11,"-1,32"
2013-10-25 00:00:00,5,9,25,2013,1,86,203,487,4848,34,0,5572,63,13,10,"-1,32"
2013-10-25 00:00:00,5,9,25,2013,2,50,0,622,338,11,142,1113,27,13,10,"-1,32"
2013-10-28 00:00:00,1,9,28,2013,0,60,0,1894,4383,78,0,6355,42,10,8,"1,7"
2013-10-28 00:00:00,1,9,28,2013,1,95,213,423,3361,61,0,4058,69,7,19,"1,7"
2013-10-28 00:00:00,1,9,28,2013,2,44,0,340,187,35,62,624,36,4,4,"1,7"
2013-10-29 00:00:00,2,9,29,2013,0,66,0,2336,7069,88,0,9493,51,8,7,"-0,97"
2013-10-29 00:00:00,2,9,29,2013,1,62,55,226,800,32,0,1113,38,13,11,"-0,97"
2013-10-29 00:00:00,2,9,29,2013,2,44,0,125,148,3,12,288,30,6,8,"-0,97"
2013-10-30 00:00:00,3,9,30,2013,0,82,0,2184,3665,104,0,5953,51,9,22,"-0,67"
2013-10-30 00:00:00,3,9,30,2013,1,89,206,496,2631,20,0,3353,61,10,18,"-0,67"
2013-10-30 00:00:00,3,9,30,2013,2,64,0,2295,150,11,205,2661,47,9,8,"-0,67"
2013-10-31 00:00:00,4,9,31,2013,0,74,0,1960,4858,86,0,6904,40,11,23,"0,15"
2013-10-31 00:00:00,4,9,31,2013,1,69,148,540,3151,32,0,3871,48,12,9,"0,15"
2013-10-31 00:00:00,4,9,31,2013,2,54,0,458,94,3,54,609,36,9,9,"0,15"
2013-11-01 00:00:00,5,10,1,2013,0,68,0,2141,6057,38,0,8236,37,13,18,"-0,45"
2013-11-01 00:00:00,5,10,1,2013,1,84,162,1694,3015,34,0,4905,51,18,15,"-0,45"
2013-11-01 00:00:00,5,10,1,2013,2,43,0,461,179,10,109,759,35,4,4,"-0,45"
2013-11-04 00:00:00,1,10,4,2013,0,67,0,1898,2740,67,0,4705,46,10,11,"0,78"
2013-11-04 00:00:00,1,10,4,2013,1,65,114,869,2030,108,0,3121,49,4,12,"0,78"
2013-11-04 00:00:00,1,10,4,2013,2,41,0,428,114,35,165,742,30,9,2,"0,78"
2013-11-05 00:00:00,2,10,5,2013,0,72,0,2144,4597,60,0,6801,54,5,13,"-1,11"
2013-11-05 00:00:00,2,10,5,2013,1,71,92,1620,2707,120,0,4539,38,13,20,"-1,11"
2013-11-05 00:00:00,2,10,5,2013,2,57,0,197,84,4,8,293,28,17,12,"-1,11"
2013-11-06 00:00:00,3,10,6,2013,0,78,0,2643,2982,94,0,5719,49,12,17,"-0,83"
2013-11-06 00:00:00,3,10,6,2013,1,92,312,1542,2643,46,0,4543,61,22,9,"-0,83"
2013-11-06 00:00:00,3,10,6,2013,2,43,0,416,115,3,33,567,29,9,5,"-0,83"
2013-11-07 00:00:00,4,10,7,2013,0,68,0,2972,12839,66,0,15877,45,9,14,"-1,21"
2013-11-07 00:00:00,4,10,7,2013,1,64,282,996,2318,6,0,3602,42,12,10,"-1,21"
2013-11-07 00:00:00,4,10,7,2013,2,42,0,117,35,0,2,154,28,7,7,"-1,21"
2013-11-08 00:00:00,5,10,8,2013,0,73,0,1805,1981,61,0,3847,51,10,12,"-0,93"
2013-11-08 00:00:00,5,10,8,2013,1,87,290,1358,1712,70,0,3430,62,16,9,"-0,93"
2013-11-08 00:00:00,5,10,8,2013,2,47,0,128,60,1,3,192,32,7,8,"-0,93"
2013-11-11 00:00:00,1,10,11,2013,0,65,0,1802,3635,41,0,5478,42,8,15,"0,72"
2013-11-11 00:00:00,1,10,11,2013,1,62,172,602,1860,194,0,2828,40,10,12,"0,72"
2013-11-11 00:00:00,1,10,11,2013,2,42,0,297,31,19,12,359,31,5,6,"0,72"
2013-11-12 00:00:00,2,10,12,2013,0,68,0,1813,2368,18,0,4199,48,9,11,"-1,56"
2013-11-12 00:00:00,2,10,12,2013,1,64,154,1042,3121,18,0,4335,34,16,14,"-1,56"
2013-11-12 00:00:00,2,10,12,2013,2,50,0,367,140,11,85,603,33,8,9,"-1,56"
