DiadaSemana,Mes,Dia,Ano,Jornal,Quantidade,Comentarios,Tweets,Facebook,LinkedIn,GooglePlus,TotalRepercussao
Thu,JUL,26,2007,ESTADAO,27,0,0,0,0,0,0
Fri,JUL,27,2007,G1,0,0,0,0,0,0,0
Fri,JUL,27,2007,FOLHASP,36,0,0,0,0,0,0
Fri,JUL,27,2007,ESTADAO,31,0,0,0,0,0,0
Sat,JUL,28,2007,G1,0,0,0,0,0,0,0
Sat,JUL,28,2007,FOLHASP,1,0,0,0,0,0,0
Sat,JUL,28,2007,ESTADAO,3,0,0,0,0,0,0
Sun,JUL,29,2007,G1,0,0,0,0,0,0,0
Sun,JUL,29,2007,FOLHASP,2,0,0,0,0,0,0
Sun,JUL,29,2007,ESTADAO,3,0,0,0,0,0,0
Mon,JUL,30,2007,G1,0,0,0,0,0,0,0
Mon,JUL,30,2007,FOLHASP,34,0,0,0,0,0,0
Mon,JUL,30,2007,ESTADAO,9,0,0,0,0,0,0
Tue,JUL,31,2007,G1,0,0,0,0,0,0,0
Tue,JUL,31,2007,FOLHASP,45,0,0,0,0,0,0
Tue,JUL,31,2007,ESTADAO,15,0,0,0,0,0,0
Wed,AGO,1,2007,G1,0,0,0,0,0,0,0
Wed,AGO,1,2007,FOLHASP,57,0,0,0,0,0,0
Wed,AGO,1,2007,ESTADAO,17,0,0,0,0,0,0
Thu,AGO,2,2007,G1,0,0,0,0,0,0,0
Thu,AGO,2,2007,FOLHASP,50,0,0,1,0,0,1
Thu,AGO,2,2007,ESTADAO,20,0,0,0,0,0,0
Fri,AGO,3,2007,G1,0,0,0,0,0,0,0
Fri,AGO,3,2007,FOLHASP,42,0,0,1,0,0,1
Fri,AGO,3,2007,ESTADAO,28,0,0,0,0,0,0
Sat,AGO,4,2007,G1,0,0,0,0,0,0,0
Sat,AGO,4,2007,FOLHASP,7,0,0,0,0,0,0
Sat,AGO,4,2007,ESTADAO,3,0,0,0,0,0,0
Sun,AGO,5,2007,G1,0,0,0,0,0,0,0
Sun,AGO,5,2007,FOLHASP,4,0,0,0,0,0,0
Sun,AGO,5,2007,ESTADAO,3,0,0,0,0,0,0
Mon,AGO,6,2007,G1,0,0,0,0,0,0,0
Mon,AGO,6,2007,FOLHASP,49,0,0,0,0,0,0
Mon,AGO,6,2007,ESTADAO,13,0,0,0,0,0,0
Tue,AGO,7,2007,G1,0,0,0,0,0,0,0
Tue,AGO,7,2007,FOLHASP,49,0,0,0,0,0,0
Tue,AGO,7,2007,ESTADAO,21,0,0,3,0,0,3
Wed,AGO,8,2007,G1,0,0,0,0,0,0,0
Wed,AGO,8,2007,FOLHASP,55,0,0,2,0,0,2
Wed,AGO,8,2007,ESTADAO,40,0,0,0,0,1,1
Thu,AGO,9,2007,G1,0,0,0,0,0,0,0
Thu,AGO,9,2007,FOLHASP,51,0,0,3,0,0,3
Thu,AGO,9,2007,ESTADAO,34,0,0,0,0,0,0
Fri,AGO,10,2007,G1,0,0,0,0,0,0,0
Fri,AGO,10,2007,FOLHASP,52,0,0,0,0,0,0
Fri,AGO,10,2007,ESTADAO,39,0,0,0,0,0,0
Sat,AGO,11,2007,G1,0,0,0,0,0,0,0
Sat,AGO,11,2007,FOLHASP,2,0,0,0,0,0,0
Sat,AGO,11,2007,ESTADAO,7,0,0,0,0,0,0
Sun,AGO,12,2007,G1,0,0,0,0,0,0,0
Sun,AGO,12,2007,FOLHASP,5,0,0,0,0,0,0
Sun,AGO,12,2007,ESTADAO,11,0,0,0,0,0,0
Mon,AGO,13,2007,G1,0,0,0,0,0,0,0
Mon,AGO,13,2007,FOLHASP,55,0,0,3,0,0,3
Mon,AGO,13,2007,ESTADAO,18,0,0,0,0,0,0
Tue,AGO,14,2007,G1,0,0,0,0,0,0,0
Tue,AGO,14,2007,FOLHASP,55,0,6,44,0,0,50
Tue,AGO,14,2007,ESTADAO,34,0,0,0,0,0,0
Wed,AGO,15,2007,G1,0,0,0,0,0,0,0
Wed,AGO,15,2007,FOLHASP,60,0,0,0,0,0,0
Wed,AGO,15,2007,ESTADAO,36,0,0,0,0,0,0
Thu,AGO,16,2007,G1,0,0,0,0,0,0,0
Thu,AGO,16,2007,FOLHASP,54,0,0,38,0,0,38
Thu,AGO,16,2007,ESTADAO,32,0,0,0,0,0,0
Fri,AGO,17,2007,G1,0,0,0,0,0,0,0
Fri,AGO,17,2007,FOLHASP,40,0,0,0,0,0,0
Fri,AGO,17,2007,ESTADAO,45,0,0,0,0,0,0
Sat,AGO,18,2007,G1,0,0,0,0,0,0,0
Sat,AGO,18,2007,FOLHASP,0,0,0,0,0,0,0
Sat,AGO,18,2007,ESTADAO,14,0,0,0,0,0,0
Sun,AGO,19,2007,G1,0,0,0,0,0,0,0
Sun,AGO,19,2007,FOLHASP,8,0,0,0,0,0,0
Sun,AGO,19,2007,ESTADAO,11,0,0,0,0,0,0
Mon,AGO,20,2007,G1,0,0,0,0,0,0,0
Mon,AGO,20,2007,FOLHASP,57,0,0,4,0,0,4
Mon,AGO,20,2007,ESTADAO,28,0,0,0,0,0,0
Tue,AGO,21,2007,G1,0,0,0,0,0,0,0
Tue,AGO,21,2007,FOLHASP,56,0,0,0,0,0,0
Tue,AGO,21,2007,ESTADAO,33,0,0,0,0,0,0
Wed,AGO,22,2007,G1,0,0,0,0,0,0,0
Wed,AGO,22,2007,FOLHASP,60,0,0,1,0,0,1
Wed,AGO,22,2007,ESTADAO,35,0,0,0,0,0,0
Thu,AGO,23,2007,G1,0,0,0,0,0,0,0
Thu,AGO,23,2007,FOLHASP,55,0,0,0,0,0,0
Thu,AGO,23,2007,ESTADAO,58,0,0,0,0,0,0
Fri,AGO,24,2007,G1,0,0,0,0,0,0,0
Fri,AGO,24,2007,FOLHASP,43,0,0,2,0,0,2
Fri,AGO,24,2007,ESTADAO,31,0,0,0,0,0,0
Sat,AGO,25,2007,G1,0,0,0,0,0,0,0
Sat,AGO,25,2007,FOLHASP,7,0,0,2,0,0,2
Sat,AGO,25,2007,ESTADAO,11,0,0,1,0,0,1
Sun,AGO,26,2007,G1,0,0,0,0,0,0,0
Sun,AGO,26,2007,FOLHASP,8,0,0,0,0,0,0
Sun,AGO,26,2007,ESTADAO,6,0,0,0,0,0,0
Mon,AGO,27,2007,G1,0,0,0,0,0,0,0
Mon,AGO,27,2007,FOLHASP,48,0,0,0,0,0,0
Mon,AGO,27,2007,ESTADAO,23,0,0,0,0,0,0
Tue,AGO,28,2007,G1,0,0,0,0,0,0,0
Tue,AGO,28,2007,FOLHASP,50,0,0,2,0,0,2
Tue,AGO,28,2007,ESTADAO,42,0,0,0,0,0,0
Wed,AGO,29,2007,G1,0,0,0,0,0,0,0
Wed,AGO,29,2007,FOLHASP,57,0,4,53,0,0,57
Wed,AGO,29,2007,ESTADAO,28,0,0,0,0,0,0
Thu,AGO,30,2007,G1,0,0,0,0,0,0,0
Thu,AGO,30,2007,FOLHASP,40,0,0,0,0,0,0
Thu,AGO,30,2007,ESTADAO,23,0,0,0,0,0,0
Fri,AGO,31,2007,G1,0,0,0,0,0,0,0
Fri,AGO,31,2007,FOLHASP,55,0,0,0,0,0,0
Fri,AGO,31,2007,ESTADAO,36,0,0,0,0,0,0
Sat,SET,1,2007,G1,0,0,0,0,0,0,0
Sat,SET,1,2007,FOLHASP,2,0,0,0,0,0,0
Sat,SET,1,2007,ESTADAO,9,0,0,0,0,0,0
Sun,SET,2,2007,G1,0,0,0,0,0,0,0
Sun,SET,2,2007,FOLHASP,4,0,0,0,0,0,0
Sun,SET,2,2007,ESTADAO,7,0,0,0,0,0,0
Mon,SET,3,2007,G1,0,0,0,0,0,0,0
Mon,SET,3,2007,FOLHASP,59,0,2,1,0,0,3
Mon,SET,3,2007,ESTADAO,32,0,0,0,0,0,0
Tue,SET,4,2007,G1,0,0,0,0,0,0,0
Tue,SET,4,2007,FOLHASP,52,0,2,5,0,0,7
Tue,SET,4,2007,ESTADAO,47,0,0,0,0,0,0
Wed,SET,5,2007,G1,0,0,0,0,0,0,0
Wed,SET,5,2007,FOLHASP,56,0,6,56,0,0,62
Wed,SET,5,2007,ESTADAO,39,0,0,0,0,0,0
Thu,SET,6,2007,G1,0,0,0,0,0,0,0
Thu,SET,6,2007,FOLHASP,46,0,0,0,0,0,0
Thu,SET,6,2007,ESTADAO,30,0,0,0,0,0,0
Fri,SET,7,2007,G1,0,0,0,0,0,0,0
Fri,SET,7,2007,FOLHASP,20,0,0,0,0,0,0
Fri,SET,7,2007,ESTADAO,13,0,0,0,0,0,0
Sat,SET,8,2007,G1,0,0,0,0,0,0,0
Sat,SET,8,2007,FOLHASP,4,0,0,0,0,0,0
Sat,SET,8,2007,ESTADAO,21,0,0,0,0,0,0
Sun,SET,9,2007,G1,0,0,0,0,0,0,0
Sun,SET,9,2007,FOLHASP,7,0,0,1,0,0,1
Sun,SET,9,2007,ESTADAO,11,0,0,0,0,0,0
Mon,SET,10,2007,G1,0,0,0,0,0,0,0
Mon,SET,10,2007,FOLHASP,56,0,0,2,0,0,2
Mon,SET,10,2007,ESTADAO,36,0,0,0,0,0,0
Tue,SET,11,2007,G1,0,0,0,0,0,0,0
Tue,SET,11,2007,FOLHASP,54,0,0,0,0,0,0
Tue,SET,11,2007,ESTADAO,44,0,0,0,0,8,8
Wed,SET,12,2007,G1,0,0,0,0,0,0,0
Wed,SET,12,2007,FOLHASP,52,0,0,0,0,0,0
Wed,SET,12,2007,ESTADAO,60,0,0,3,0,0,3
Thu,SET,13,2007,G1,0,0,0,0,0,0,0
Thu,SET,13,2007,FOLHASP,48,0,0,2,0,0,2
Thu,SET,13,2007,ESTADAO,25,0,0,0,0,0,0
Fri,SET,14,2007,G1,0,0,0,0,0,0,0
Fri,SET,14,2007,FOLHASP,61,0,0,2,0,0,2
Fri,SET,14,2007,ESTADAO,35,0,0,0,0,0,0
Sat,SET,15,2007,G1,0,0,0,0,0,0,0
Sat,SET,15,2007,FOLHASP,5,0,0,0,0,0,0
Sat,SET,15,2007,ESTADAO,5,0,0,0,0,0,0
Sun,SET,16,2007,G1,0,0,0,0,0,0,0
Sun,SET,16,2007,FOLHASP,4,0,0,0,0,0,0
Sun,SET,16,2007,ESTADAO,7,0,0,0,0,0,0
Mon,SET,17,2007,G1,0,0,0,0,0,0,0
Mon,SET,17,2007,FOLHASP,54,0,0,272,0,0,272
Mon,SET,17,2007,ESTADAO,34,0,0,0,0,0,0
Tue,SET,18,2007,G1,0,0,0,0,0,0,0
Tue,SET,18,2007,FOLHASP,52,0,0,0,0,0,0
Tue,SET,18,2007,ESTADAO,27,0,0,0,0,0,0
Wed,SET,19,2007,G1,0,0,0,0,0,0,0
Wed,SET,19,2007,FOLHASP,58,0,0,0,0,0,0
Wed,SET,19,2007,ESTADAO,17,0,0,0,0,0,0
Thu,SET,20,2007,G1,0,0,0,0,0,0,0
Thu,SET,20,2007,FOLHASP,60,0,0,18,0,0,18
Thu,SET,20,2007,ESTADAO,11,0,0,0,0,0,0
Fri,SET,21,2007,G1,0,0,0,0,0,0,0
Fri,SET,21,2007,FOLHASP,47,0,0,0,0,0,0
Fri,SET,21,2007,ESTADAO,13,0,0,0,0,0,0
Sat,SET,22,2007,G1,0,0,0,0,0,0,0
Sat,SET,22,2007,FOLHASP,4,0,0,0,0,0,0
Sat,SET,22,2007,ESTADAO,0,0,0,0,0,0,0
Sun,SET,23,2007,G1,0,0,0,0,0,0,0
Sun,SET,23,2007,FOLHASP,5,0,0,0,0,0,0
Sun,SET,23,2007,ESTADAO,6,0,0,3,0,0,3
Mon,SET,24,2007,G1,0,0,0,0,0,0,0
Mon,SET,24,2007,FOLHASP,45,0,0,0,0,0,0
Mon,SET,24,2007,ESTADAO,10,0,0,0,0,0,0
Tue,SET,25,2007,G1,0,0,0,0,0,0,0
Tue,SET,25,2007,FOLHASP,48,0,0,0,0,0,0
Tue,SET,25,2007,ESTADAO,11,0,0,0,0,0,0
Wed,SET,26,2007,G1,0,0,0,0,0,0,0
Wed,SET,26,2007,FOLHASP,51,0,0,0,0,0,0
Wed,SET,26,2007,ESTADAO,15,0,0,0,0,0,0
Thu,SET,27,2007,G1,0,0,0,0,0,0,0
Thu,SET,27,2007,FOLHASP,54,0,0,0,0,0,0
Thu,SET,27,2007,ESTADAO,15,0,0,0,0,0,0
Fri,SET,28,2007,G1,0,0,0,0,0,0,0
Fri,SET,28,2007,FOLHASP,40,0,0,0,0,0,0
Fri,SET,28,2007,ESTADAO,32,0,0,0,0,0,0
Sat,SET,29,2007,G1,0,0,0,0,0,0,0
Sat,SET,29,2007,FOLHASP,7,0,0,0,0,0,0
Sat,SET,29,2007,ESTADAO,21,0,0,0,0,0,0
Sun,SET,30,2007,G1,0,0,0,0,0,0,0
Sun,SET,30,2007,FOLHASP,4,0,0,0,0,0,0
Sun,SET,30,2007,ESTADAO,3,0,0,0,0,0,0
Mon,OUT,1,2007,G1,0,0,0,0,0,0,0
Mon,OUT,1,2007,FOLHASP,55,0,0,2,0,0,2
Mon,OUT,1,2007,ESTADAO,30,0,0,1,0,0,1
Tue,OUT,2,2007,G1,0,0,0,0,0,0,0
Tue,OUT,2,2007,FOLHASP,45,0,0,3,0,0,3
Tue,OUT,2,2007,ESTADAO,24,0,0,0,0,0,0
Wed,OUT,3,2007,G1,0,0,0,0,0,0,0
Wed,OUT,3,2007,FOLHASP,53,0,0,9,0,0,9
Wed,OUT,3,2007,ESTADAO,34,0,0,0,0,0,0
Thu,OUT,4,2007,G1,0,0,0,0,0,0,0
Thu,OUT,4,2007,FOLHASP,50,0,0,12,0,0,12
Thu,OUT,4,2007,ESTADAO,41,0,0,0,0,0,0
Fri,OUT,5,2007,G1,0,0,0,0,0,0,0
Fri,OUT,5,2007,FOLHASP,56,0,0,0,0,0,0
Fri,OUT,5,2007,ESTADAO,18,0,0,0,0,0,0
Sat,OUT,6,2007,G1,0,0,0,0,0,0,0
Sat,OUT,6,2007,FOLHASP,8,0,0,0,0,0,0
Sat,OUT,6,2007,ESTADAO,1,0,0,0,0,0,0
Sun,OUT,7,2007,G1,0,0,0,0,0,0,0
Sun,OUT,7,2007,FOLHASP,4,0,0,0,0,0,0
Sun,OUT,7,2007,ESTADAO,8,0,0,0,0,0,0
Mon,OUT,8,2007,G1,0,0,0,0,0,0,0
Mon,OUT,8,2007,FOLHASP,55,0,0,0,0,0,0
Mon,OUT,8,2007,ESTADAO,44,0,0,1,0,0,1
Tue,OUT,9,2007,G1,0,0,0,0,0,0,0
Tue,OUT,9,2007,FOLHASP,60,0,0,0,0,0,0
Tue,OUT,9,2007,ESTADAO,53,0,0,1,0,0,1
Wed,OUT,10,2007,G1,0,0,0,0,0,0,0
Wed,OUT,10,2007,FOLHASP,52,0,0,10,0,0,10
Wed,OUT,10,2007,ESTADAO,65,0,0,1,0,0,1
Thu,OUT,11,2007,G1,0,0,0,0,0,0,0
Thu,OUT,11,2007,FOLHASP,53,0,0,0,0,0,0
Thu,OUT,11,2007,ESTADAO,39,0,0,0,0,0,0
Fri,OUT,12,2007,G1,0,0,0,0,0,0,0
Fri,OUT,12,2007,FOLHASP,25,0,0,0,0,0,0
Fri,OUT,12,2007,ESTADAO,13,0,0,0,0,0,0
Sat,OUT,13,2007,G1,0,0,0,0,0,0,0
Sat,OUT,13,2007,FOLHASP,5,0,0,0,0,0,0
Sat,OUT,13,2007,ESTADAO,11,0,0,0,0,0,0
Sun,OUT,14,2007,G1,0,0,0,0,0,0,0
Sun,OUT,14,2007,FOLHASP,5,0,0,0,0,0,0
Sun,OUT,14,2007,ESTADAO,17,0,0,0,0,0,0
Mon,OUT,15,2007,G1,0,0,0,0,0,0,0
Mon,OUT,15,2007,FOLHASP,48,0,0,0,0,0,0
Mon,OUT,15,2007,ESTADAO,17,0,0,1,0,0,1
Tue,OUT,16,2007,G1,0,0,0,0,0,0,0
Tue,OUT,16,2007,FOLHASP,45,0,0,0,0,0,0
Tue,OUT,16,2007,ESTADAO,44,0,0,0,0,0,0
Wed,OUT,17,2007,G1,0,0,0,0,0,0,0
Wed,OUT,17,2007,FOLHASP,52,0,0,0,0,0,0
Wed,OUT,17,2007,ESTADAO,37,0,0,0,0,0,0
Thu,OUT,18,2007,G1,0,0,0,0,0,0,0
Thu,OUT,18,2007,FOLHASP,41,0,0,0,0,0,0
Thu,OUT,18,2007,ESTADAO,43,0,0,2,0,0,2
Fri,OUT,19,2007,G1,0,0,0,0,0,0,0
Fri,OUT,19,2007,FOLHASP,48,0,0,0,0,0,0
Fri,OUT,19,2007,ESTADAO,47,0,0,0,0,0,0
Sat,OUT,20,2007,G1,0,0,0,0,0,0,0
Sat,OUT,20,2007,FOLHASP,2,0,0,0,0,0,0
Sat,OUT,20,2007,ESTADAO,9,0,0,0,0,0,0
Sun,OUT,21,2007,G1,0,0,0,0,0,0,0
Sun,OUT,21,2007,FOLHASP,1,0,0,0,0,0,0
Sun,OUT,21,2007,ESTADAO,17,0,0,0,0,0,0
Mon,OUT,22,2007,G1,0,0,0,0,0,0,0
Mon,OUT,22,2007,FOLHASP,56,0,0,0,0,0,0
Mon,OUT,22,2007,ESTADAO,44,0,0,0,0,0,0
Tue,OUT,23,2007,G1,0,0,0,0,0,0,0
Tue,OUT,23,2007,FOLHASP,47,0,0,51,0,0,51
Tue,OUT,23,2007,ESTADAO,41,0,0,0,0,0,0
Wed,OUT,24,2007,G1,0,0,0,0,0,0,0
Wed,OUT,24,2007,FOLHASP,51,0,0,0,0,0,0
Wed,OUT,24,2007,ESTADAO,27,0,0,0,0,0,0
Thu,OUT,25,2007,G1,0,0,0,0,0,0,0
Thu,OUT,25,2007,FOLHASP,61,0,0,0,0,0,0
Thu,OUT,25,2007,ESTADAO,31,0,0,0,0,0,0
Fri,OUT,26,2007,G1,0,0,0,0,0,0,0
Fri,OUT,26,2007,FOLHASP,49,0,0,2,0,0,2
Fri,OUT,26,2007,ESTADAO,25,0,0,0,0,0,0
Sat,OUT,27,2007,G1,0,0,0,0,0,0,0
Sat,OUT,27,2007,FOLHASP,2,0,0,0,0,0,0
Sat,OUT,27,2007,ESTADAO,21,0,0,0,0,0,0
Sun,OUT,28,2007,G1,0,0,0,0,0,0,0
Sun,OUT,28,2007,FOLHASP,1,0,0,0,0,0,0
Sun,OUT,28,2007,ESTADAO,9,0,0,0,0,0,0
Mon,OUT,29,2007,G1,0,0,0,0,0,0,0
Mon,OUT,29,2007,FOLHASP,41,0,0,0,0,0,0
Mon,OUT,29,2007,ESTADAO,26,0,0,0,0,0,0
Tue,OUT,30,2007,G1,0,0,0,0,0,0,0
Tue,OUT,30,2007,FOLHASP,55,0,0,0,0,0,0
Tue,OUT,30,2007,ESTADAO,49,0,0,0,0,0,0
Wed,OUT,31,2007,G1,0,0,0,0,0,0,0
Wed,OUT,31,2007,FOLHASP,48,0,0,0,0,0,0
Wed,OUT,31,2007,ESTADAO,63,0,0,0,0,0,0
Thu,NOV,1,2007,G1,0,0,0,0,0,0,0
Thu,NOV,1,2007,FOLHASP,53,0,0,0,0,0,0
Thu,NOV,1,2007,ESTADAO,16,0,0,0,0,0,0
Fri,NOV,2,2007,G1,0,0,0,0,0,0,0
Fri,NOV,2,2007,FOLHASP,28,0,0,0,0,0,0
Fri,NOV,2,2007,ESTADAO,11,0,0,2,0,0,2
Sat,NOV,3,2007,G1,0,0,0,0,0,0,0
Sat,NOV,3,2007,FOLHASP,8,0,0,1,0,0,1
Sat,NOV,3,2007,ESTADAO,1,0,0,0,0,0,0
Sun,NOV,4,2007,G1,0,0,0,0,0,0,0
Sun,NOV,4,2007,FOLHASP,4,0,0,0,0,0,0
Sun,NOV,4,2007,ESTADAO,14,0,0,2,0,0,2
Mon,NOV,5,2007,G1,0,0,0,0,0,0,0
Mon,NOV,5,2007,FOLHASP,60,0,0,0,0,0,0
Mon,NOV,5,2007,ESTADAO,14,0,0,0,0,0,0
Tue,NOV,6,2007,G1,0,0,0,0,0,0,0
Tue,NOV,6,2007,FOLHASP,57,0,0,0,0,0,0
Tue,NOV,6,2007,ESTADAO,32,0,0,0,0,0,0
Wed,NOV,7,2007,G1,0,0,0,0,0,0,0
Wed,NOV,7,2007,FOLHASP,58,0,0,0,0,0,0
Wed,NOV,7,2007,ESTADAO,37,0,0,2,0,1,3
Thu,NOV,8,2007,G1,0,0,0,0,0,0,0
Thu,NOV,8,2007,FOLHASP,66,0,0,0,0,0,0
Thu,NOV,8,2007,ESTADAO,58,0,0,0,0,0,0
Fri,NOV,9,2007,G1,0,0,0,0,0,0,0
Fri,NOV,9,2007,FOLHASP,57,0,0,0,0,0,0
Fri,NOV,9,2007,ESTADAO,70,0,0,0,0,0,0
Sat,NOV,10,2007,G1,0,0,0,0,0,0,0
Sat,NOV,10,2007,FOLHASP,7,0,0,0,0,0,0
Sat,NOV,10,2007,ESTADAO,22,0,0,0,0,0,0
Sun,NOV,11,2007,G1,0,0,0,0,0,0,0
Sun,NOV,11,2007,FOLHASP,4,0,0,0,0,0,0
Sun,NOV,11,2007,ESTADAO,4,0,0,0,0,0,0
Mon,NOV,12,2007,G1,0,0,0,0,0,0,0
Mon,NOV,12,2007,FOLHASP,59,0,0,0,0,0,0
Mon,NOV,12,2007,ESTADAO,31,0,0,0,0,0,0
Tue,NOV,13,2007,G1,0,0,0,0,0,0,0
Tue,NOV,13,2007,FOLHASP,54,0,0,1,0,0,1
Tue,NOV,13,2007,ESTADAO,34,0,0,0,0,0,0
Wed,NOV,14,2007,G1,0,0,0,0,0,0,0
Wed,NOV,14,2007,FOLHASP,54,0,0,0,0,0,0
Wed,NOV,14,2007,ESTADAO,27,0,0,0,0,0,0
Thu,NOV,15,2007,G1,0,0,0,0,0,0,0
Thu,NOV,15,2007,FOLHASP,29,0,0,0,0,0,0
Thu,NOV,15,2007,ESTADAO,14,0,0,0,0,0,0
Fri,NOV,16,2007,G1,0,0,0,0,0,0,0
Fri,NOV,16,2007,FOLHASP,29,0,0,0,0,0,0
Fri,NOV,16,2007,ESTADAO,21,0,0,0,0,0,0
Sat,NOV,17,2007,G1,0,0,0,0,0,0,0
Sat,NOV,17,2007,FOLHASP,4,0,0,2,0,0,2
Sat,NOV,17,2007,ESTADAO,13,0,0,0,0,0,0
Sun,NOV,18,2007,G1,0,0,0,0,0,0,0
Sun,NOV,18,2007,FOLHASP,3,0,0,0,0,0,0
Sun,NOV,18,2007,ESTADAO,3,0,0,0,0,0,0
Mon,NOV,19,2007,G1,0,0,0,0,0,0,0
Mon,NOV,19,2007,FOLHASP,43,0,0,0,0,0,0
Mon,NOV,19,2007,ESTADAO,20,0,0,0,0,0,0
Tue,NOV,20,2007,G1,0,0,0,0,0,0,0
Tue,NOV,20,2007,FOLHASP,39,0,0,0,0,0,0
Tue,NOV,20,2007,ESTADAO,32,0,0,6,0,0,6
Wed,NOV,21,2007,G1,0,0,0,0,0,0,0
Wed,NOV,21,2007,FOLHASP,52,0,0,2,0,0,2
Wed,NOV,21,2007,ESTADAO,48,0,0,0,0,0,0
Thu,NOV,22,2007,G1,0,0,0,0,0,0,0
Thu,NOV,22,2007,FOLHASP,41,0,0,0,0,0,0
Thu,NOV,22,2007,ESTADAO,30,0,0,3,0,0,3
Fri,NOV,23,2007,G1,0,0,0,0,0,0,0
Fri,NOV,23,2007,FOLHASP,42,0,0,1,0,0,1
Fri,NOV,23,2007,ESTADAO,69,0,0,3,0,0,3
Sat,NOV,24,2007,G1,0,0,0,0,0,0,0
Sat,NOV,24,2007,FOLHASP,1,0,0,0,0,0,0
Sat,NOV,24,2007,ESTADAO,24,0,0,0,0,0,0
Sun,NOV,25,2007,G1,0,0,0,0,0,0,0
Sun,NOV,25,2007,FOLHASP,2,0,0,0,0,0,0
Sun,NOV,25,2007,ESTADAO,2,0,0,0,0,0,0
Mon,NOV,26,2007,G1,0,0,0,0,0,0,0
Mon,NOV,26,2007,FOLHASP,43,0,0,0,0,0,0
Mon,NOV,26,2007,ESTADAO,28,0,0,0,0,0,0
Tue,NOV,27,2007,G1,0,0,0,0,0,0,0
Tue,NOV,27,2007,FOLHASP,53,0,0,0,0,0,0
Tue,NOV,27,2007,ESTADAO,54,0,0,0,0,0,0
Wed,NOV,28,2007,G1,0,0,0,0,0,0,0
Wed,NOV,28,2007,FOLHASP,55,0,0,8,0,0,8
Wed,NOV,28,2007,ESTADAO,37,0,0,0,0,0,0
Thu,NOV,29,2007,G1,0,0,0,0,0,0,0
Thu,NOV,29,2007,FOLHASP,46,0,0,0,0,0,0
Thu,NOV,29,2007,ESTADAO,41,0,0,0,0,1,1
Fri,NOV,30,2007,G1,0,0,0,0,0,0,0
Fri,NOV,30,2007,FOLHASP,43,0,0,0,0,0,0
Fri,NOV,30,2007,ESTADAO,69,0,0,0,0,0,0
Sat,DEZ,1,2007,G1,0,0,0,0,0,0,0
Sat,DEZ,1,2007,FOLHASP,9,0,0,0,0,0,0
Sat,DEZ,1,2007,ESTADAO,20,0,0,0,0,0,0
Sun,DEZ,2,2007,G1,0,0,0,0,0,0,0
Sun,DEZ,2,2007,FOLHASP,4,0,0,0,0,0,0
Sun,DEZ,2,2007,ESTADAO,5,0,0,0,0,0,0
Mon,DEZ,3,2007,G1,0,0,0,0,0,0,0
Mon,DEZ,3,2007,FOLHASP,49,0,0,0,0,0,0
Mon,DEZ,3,2007,ESTADAO,36,0,0,0,0,0,0
Tue,DEZ,4,2007,G1,0,0,0,0,0,0,0
Tue,DEZ,4,2007,FOLHASP,53,0,0,4,0,0,4
Tue,DEZ,4,2007,ESTADAO,26,0,0,1,0,1,2
Wed,DEZ,5,2007,G1,0,0,0,0,0,0,0
Wed,DEZ,5,2007,FOLHASP,46,0,0,0,0,0,0
Wed,DEZ,5,2007,ESTADAO,72,0,0,1,0,0,1
Thu,DEZ,6,2007,G1,0,0,0,0,0,0,0
Thu,DEZ,6,2007,FOLHASP,44,0,0,0,0,0,0
Thu,DEZ,6,2007,ESTADAO,71,1,0,0,0,0,1
Fri,DEZ,7,2007,G1,0,0,0,0,0,0,0
Fri,DEZ,7,2007,FOLHASP,55,0,0,0,0,0,0
Fri,DEZ,7,2007,ESTADAO,65,0,0,0,0,0,0
Sat,DEZ,8,2007,G1,0,0,0,0,0,0,0
Sat,DEZ,8,2007,FOLHASP,3,0,0,0,0,0,0
Sat,DEZ,8,2007,ESTADAO,20,0,0,0,0,0,0
Sun,DEZ,9,2007,G1,0,0,0,0,0,0,0
Sun,DEZ,9,2007,FOLHASP,3,0,0,0,0,0,0
Sun,DEZ,9,2007,ESTADAO,28,0,0,0,0,0,0
Mon,DEZ,10,2007,G1,0,0,0,0,0,0,0
Mon,DEZ,10,2007,FOLHASP,57,0,0,0,0,0,0
Mon,DEZ,10,2007,ESTADAO,43,0,0,0,0,0,0
Tue,DEZ,11,2007,G1,0,0,0,0,0,0,0
Tue,DEZ,11,2007,FOLHASP,50,0,0,0,0,0,0
Tue,DEZ,11,2007,ESTADAO,49,0,0,0,0,0,0
Wed,DEZ,12,2007,G1,0,0,0,0,0,0,0
Wed,DEZ,12,2007,FOLHASP,57,0,2,29,0,0,31
Wed,DEZ,12,2007,ESTADAO,54,0,0,3,0,0,3
Thu,DEZ,13,2007,G1,0,0,0,0,0,0,0
Thu,DEZ,13,2007,FOLHASP,57,0,0,1,0,0,1
Thu,DEZ,13,2007,ESTADAO,77,0,0,0,0,0,0
Fri,DEZ,14,2007,G1,0,0,0,0,0,0,0
Fri,DEZ,14,2007,FOLHASP,40,0,0,2,0,0,2
Fri,DEZ,14,2007,ESTADAO,39,0,0,0,0,2,2
Sat,DEZ,15,2007,G1,0,0,0,0,0,0,0
Sat,DEZ,15,2007,FOLHASP,4,0,0,0,0,0,0
Sat,DEZ,15,2007,ESTADAO,12,0,0,0,0,1,1
