Date,Open,High,Low,Close,Volume,Adj Close
2014-01-08,8458.040039,8510.910156,8458.040039,8487.519531,000,8487.519531
2014-01-07,8524.549805,8622.860352,8457.299805,8457.839844,000,8457.839844
2014-01-06,8512.19043,8526.240234,8435.05957,8523.730469,000,8523.730469
2014-01-03,8583.849609,8589.05957,8495.929688,8512.290039,000,8512.290039
2014-01-02,8696.44043,8721.780273,8565.589844,8581.589844,000,8581.589844
2013-12-30,8644.870117,8760.769531,8644.870117,8695.339844,000,8695.339844
2013-12-27,8610.179688,8661.009766,8604.410156,8642.330078,000,8642.330078
2013-12-26,8620.629883,8659.589844,8606.820312,8606.820312,000,8606.820312
2013-12-24,8620.589844,8620.589844,8620.589844,8620.589844,000,8620.589844
2013-12-23,8596.80957,8664.719727,8596.80957,8620.589844,000,8620.589844
2013-12-20,8659.919922,8664.769531,8572.820312,8596.509766,000,8596.509766
2013-12-19,8509.049805,8612.849609,8509.049805,8555.299805,000,8555.299805
2013-12-18,8473.610352,8559.69043,8473.610352,8508.639648,000,8508.639648
2013-12-17,8505.980469,8552.379883,8459.769531,8472.150391,000,8472.150391
2013-12-16,8456.580078,8554.889648,8456.580078,8506.030273,000,8506.030273
2013-12-13,8469.900391,8533.290039,8442.790039,8456.44043,000,8456.44043
2013-12-12,8469.990234,8517.969727,8423.120117,8466.240234,000,8466.240234
2013-12-11,8616.790039,8622.639648,8467.25,8467.25,000,8467.25
2013-12-10,8667.080078,8684.75,8614.570312,8617.480469,000,8617.480469
2013-12-09,8622.879883,8683.429688,8613.469727,8667.009766,000,8667.009766
2013-12-06,8627.230469,8714.049805,8592.009766,8622.879883,000,8622.879883
2013-12-05,8566.339844,8688.719727,8566.040039,8627.230469,000,8627.230469
2013-12-04,8641.75,8701.379883,8565.290039,8565.290039,000,8565.290039
2013-12-03,8773.730469,8783.480469,8616.580078,8640.299805,000,8640.299805
2013-12-02,9005.650391,9005.650391,8775.120117,8775.120117,000,8775.120117
2013-11-29,8894.370117,9010.709961,8894.370117,9006.009766,000,9006.009766
2013-11-28,8900.75,8974.740234,8857.900391,8894.370117,000,8894.370117
2013-11-27,8819.120117,8931.860352,8819.120117,8899.169922,000,8899.169922
2013-11-26,8936.040039,8977.790039,8807.419922,8815.219727,000,8815.219727
2013-11-25,9037.120117,9072.629883,8905.889648,8936.730469,000,8936.730469
2013-11-22,9056.25,9104.25,8945.879883,9036.230469,000,9036.230469
2013-11-21,9112.780273,9112.780273,8986.230469,9056.700195,000,9056.700195
2013-11-19,9285.719727,9285.719727,9068.240234,9113.679688,000,9113.679688
2013-11-18,9156.400391,9287.94043,9156.400391,9287.150391,000,9287.150391
2013-11-14,8988.709961,9182.990234,8988.709961,9156.44043,000,9156.44043
2013-11-13,8921.610352,9002.799805,8840.129883,8988.360352,000,8988.360352
2013-11-12,9056.969727,9094.650391,8897.099609,8921.040039,000,8921.040039
2013-11-11,8986.620117,9056.969727,8956.830078,9056.969727,000,9056.969727
2013-11-08,9091.589844,9097.349609,8925.69043,8986.660156,000,8986.660156
2013-11-07,9203.280273,9263.339844,9070.519531,9091.629883,000,9091.629883
2013-11-06,9217.580078,9226.700195,9130.679688,9201.30957,000,9201.30957
2013-11-05,9290.379883,9307.740234,9196.620117,9215.05957,000,9215.05957
2013-11-04,9205.700195,9295.019531,9205.240234,9290.55957,000,9290.55957
2013-11-01,9232.410156,9251.19043,9152.530273,9205.700195,000,9205.700195
2013-10-31,9168.019531,9241.429688,9130.769531,9231.990234,000,9231.990234
2013-10-30,9146.459961,9182.120117,9097.040039,9167.019531,000,9167.019531
2013-10-29,9148.160156,9194.849609,9091.419922,9143.709961,000,9143.709961
2013-10-28,9009.230469,9148.570312,9009.230469,9148.160156,000,9148.160156
2013-10-25,9027.75,9059.25,8977.320312,9009.299805,000,9009.299805
2013-10-24,9056.679688,9099.509766,8957.820312,9029.709961,000,9029.709961
2013-10-23,9181.780273,9182.200195,9056.629883,9056.679688,000,9056.679688
2013-10-22,9124.540039,9221.94043,9092.070312,9181.889648,000,9181.889648
2013-10-21,9046.400391,9123.759766,9016.599609,9123.730469,000,9123.730469
2013-10-18,9021.330078,9101.280273,9000.69043,9046.360352,000,9046.360352
2013-10-17,8998.00,9047.969727,8973.459961,9021.290039,000,9021.290039
2013-10-16,8988.450195,9077.169922,8949.660156,8999.769531,000,8999.769531
2013-10-15,8981.480469,9009.459961,8951.150391,8986.530273,000,8986.530273
2013-10-14,8858.980469,8997.570312,8798.610352,8981.230469,000,8981.230469
2013-10-11,8826.700195,8869.129883,8782.219727,8860.610352,000,8860.610352
2013-10-10,8753.230469,8829.530273,8736.80957,8827.259766,000,8827.259766
2013-10-09,8728.389648,8781.549805,8680.759766,8752.75,000,8752.75
2013-10-08,8788.860352,8802.639648,8678.790039,8727.400391,000,8727.400391
2013-10-07,8807.030273,8824.80957,8739.730469,8788.950195,000,8788.950195
2013-10-04,8743.910156,8822.490234,8696.80957,8809.55957,000,8809.55957
2013-10-03,8818.969727,8851.769531,8715.400391,8743.959961,000,8743.959961
2013-10-02,8824.19043,8851.650391,8778.179688,8818.69043,000,8818.69043
2013-10-01,8696.490234,8825.320312,8664.209961,8825.320312,000,8825.320312
2013-09-30,8883.089844,8883.089844,8688.599609,8695.839844,000,8695.839844
2013-09-27,8845.549805,8927.040039,8825.740234,8883.339844,000,8883.339844
2013-09-26,8847.070312,8881.259766,8800.080078,8845.650391,000,8845.650391
2013-09-25,8856.389648,8878.320312,8781.610352,8846.509766,000,8846.509766
2013-09-24,8891.879883,8919.209961,8828.519531,8856.519531,000,8856.519531
2013-09-23,8826.629883,8904.099609,8824.50,8891.879883,000,8891.879883
2013-09-20,8977.179688,8982.120117,8824.55957,8826.629883,000,8826.629883
2013-09-19,8983.839844,9005.780273,8881.349609,8977.230469,000,8977.230469
2013-09-18,8817.820312,9011.549805,8760.200195,8983.839844,000,8983.839844
2013-09-17,8776.25,8817.69043,8753.769531,8817.69043,000,8817.69043
2013-09-16,8745.55957,8843.200195,8745.55957,8776.25,000,8776.25
2013-09-13,8678.790039,8745.719727,8635.05957,8745.379883,000,8745.379883
2013-09-12,8782.959961,8815.269531,8654.959961,8678.589844,000,8678.589844
2013-09-11,8817.19043,8847.019531,8728.799805,8782.959961,000,8782.959961
2013-09-10,8744.580078,8886.120117,8744.209961,8816.740234,000,8816.740234
2013-09-09,8544.719727,8756.379883,8540.790039,8745.25,000,8745.25
2013-09-06,8463.919922,8568.389648,8463.919922,8544.769531,000,8544.769531
2013-09-05,8354.160156,8489.610352,8324.230469,8462.549805,000,8462.549805
2013-09-04,8306.879883,8359.959961,8250.740234,8354.44043,000,8354.44043
2013-09-03,8406.629883,8441.759766,8292.629883,8307.69043,000,8307.69043
2013-09-02,8273.969727,8479.429688,8273.969727,8406.169922,000,8406.169922
2013-08-30,8202.360352,8275.950195,8159.180176,8273.110352,000,8273.110352
2013-08-29,8167.569824,8297.700195,8167.569824,8201.240234,000,8201.240234
2013-08-28,8205.879883,8248.669922,8116.899902,8167.569824,000,8167.569824
2013-08-27,8393.879883,8393.879883,8191.129883,8205.480469,000,8205.480469
2013-08-26,8502.320312,8521.769531,8395.44043,8395.44043,000,8395.44043
2013-08-23,8405.160156,8504.030273,8377.009766,8503.219727,000,8503.219727
2013-08-22,8262.209961,8435.660156,8262.209961,8404.55957,000,8404.55957
2013-08-21,8275.929688,8377.700195,8200.790039,8262.209961,000,8262.209961
2013-08-20,8450.120117,8450.120117,8272.269531,8277.230469,000,8277.230469
2013-08-19,8478.110352,8520.990234,8384.139648,8451.519531,000,8451.519531
2013-08-16,8432.139648,8484.860352,8369.290039,8478.05957,000,8478.05957
2013-08-15,8399.650391,8506.75,8287.040039,8432.839844,000,8432.839844
2013-08-14,8383.379883,8469.730469,8356.169922,8400.80957,000,8400.80957
2013-08-13,8329.009766,8401.919922,8302.929688,8384.120117,000,8384.120117
2013-08-12,8290.269531,8488.469727,8290.269531,8329.490234,000,8329.490234
2013-08-09,8180.100098,8318.799805,8162.589844,8289.099609,000,8289.099609
2013-08-08,7984.890137,8208.040039,7981.950195,8176.180176,000,8176.180176
2013-08-07,7968.009766,8010.870117,7924.859863,7982.549805,000,7982.549805
2013-08-06,8126.819824,8126.819824,7941.169922,7970.669922,000,7970.669922
2013-08-05,8172.790039,8183.339844,8100.919922,8125.049805,000,8125.049805
2013-08-02,8230.69043,8291.089844,8158.689941,8172.560059,000,8172.560059
2013-08-01,8063.27002,8255.929688,8063.27002,8230.69043,000,8230.69043
2013-07-31,8065.660156,8125.580078,8030.680176,8056.75,000,8056.75
2013-07-30,8131.790039,8208.719727,8065.939941,8066.089844,000,8066.089844
2013-07-29,8178.049805,8186.959961,8101.069824,8131.259766,000,8131.259766
2013-07-26,8165.839844,8187.160156,8061.870117,8178.290039,000,8178.290039
2013-07-25,8094.660156,8172.459961,8041.72998,8165.799805,000,8165.799805
2013-07-24,8150.279785,8163.049805,8024.850098,8095.140137,000,8095.140137
2013-07-23,8095.149902,8202.349609,8095.149902,8151.120117,000,8151.120117
2013-07-22,7932.540039,8141.149902,7932.540039,8093.100098,000,8093.100098
2013-07-19,7991.470215,7991.470215,7903.370117,7929.910156,000,7929.910156
2013-07-18,7979.22998,8051.620117,7935.899902,7992.77002,000,7992.77002
2013-07-17,7919.180176,8023.509766,7919.180176,7979.069824,000,7979.069824
2013-07-16,7873.959961,7946.240234,7831.25,7913.060059,000,7913.060059
2013-07-15,7748.649902,7888.47998,7748.649902,7870.169922,000,7870.169922
2013-07-12,7854.220215,7854.220215,7737.740234,7748.649902,000,7748.649902
2013-07-11,7648.069824,7854.649902,7648.069824,7854.649902,000,7854.649902
2013-07-10,7608.399902,7725.209961,7585.540039,7645.939941,000,7645.939941
2013-07-08,7608.399902,7682.27002,7549.140137,7583.350098,000,7583.350098
2013-07-05,7717.939941,7717.939941,7457.50,7607.740234,000,7607.740234
2013-07-04,7657.029785,7793.180176,7657.029785,7725.899902,000,7725.899902
2013-07-03,7664.200195,7774.899902,7598.120117,7655.779785,000,7655.779785
2013-07-02,7960.25,7960.680176,7603.169922,7664.790039,000,7664.790039
2013-07-01,7928.350098,7987.640137,7873.50,7960.379883,000,7960.379883
2013-06-28,7863.410156,7947.919922,7803.290039,7929.200195,000,7929.200195
2013-06-27,7750.00,7928.430176,7750.00,7863.540039,000,7863.540039
2013-06-26,7718.069824,7846.450195,7718.069824,7756.430176,000,7756.430176
2013-06-25,7638.75,7760.00,7609.629883,7715.910156,000,7715.910156
2013-06-24,7827.620117,7827.620117,7553.660156,7637.680176,000,7637.680176
2013-06-21,7958.899902,7958.899902,7815.029785,7830.879883,000,7830.879883
2013-06-20,7965.990234,7966.870117,7689.640137,7966.870117,000,7966.870117
2013-06-19,8149.160156,8166.00,7930.080078,7969.279785,000,7969.279785
2013-06-18,8130.069824,8165.209961,8053.609863,8149.290039,000,8149.290039
2013-06-17,8083.160156,8236.370117,8083.160156,8130.02002,000,8130.02002
2013-06-14,8224.040039,8269.400391,8081.02002,8083.02002,000,8083.02002
2013-06-13,8176.379883,8237.69043,8076.080078,8224.040039,000,8224.040039
2013-06-12,8182.240234,8254.509766,8054.290039,8100.50,000,8100.50
2013-06-11,8403.580078,8403.580078,8181.950195,8181.950195,000,8181.950195
2013-06-10,8439.780273,8473.860352,8371.089844,8404.360352,000,8404.360352
2013-06-07,8571.830078,8575.799805,8407.530273,8439.780273,000,8439.780273
2013-06-06,8556.400391,8582.44043,8475.19043,8572.980469,000,8572.980469
2013-06-05,8750.19043,8750.19043,8538.910156,8550.870117,000,8550.870117
2013-06-04,8763.929688,8789.799805,8677.230469,8749.080078,000,8749.080078
2013-06-03,8744.839844,8777.219727,8678.50,8759.219727,000,8759.219727
2013-05-31,8794.549805,8828.959961,8626.50,8742.509766,000,8742.509766
2013-05-29,8948.709961,8948.709961,8794.629883,8794.629883,000,8794.629883
2013-05-28,8937.299805,9044.280273,8937.299805,8949.169922,000,8949.169922
2013-05-27,8945.910156,8967.889648,8936.469727,8936.469727,000,8936.469727
2013-05-24,8958.040039,8958.419922,8862.990234,8945.540039,000,8945.540039
2013-05-23,9013.910156,9013.910156,8841.900391,8958.040039,000,8958.040039
2013-05-22,9043.240234,9113.019531,8953.990234,9018.19043,000,9018.19043
2013-05-21,8994.910156,9042.870117,8933.070312,9042.870117,000,9042.870117
2013-05-20,8887.820312,8995.44043,8815.290039,8995.339844,000,8995.339844
2013-05-17,8807.030273,8910.780273,8807.030273,8888.69043,000,8888.69043
2013-05-16,8843.240234,8889.339844,8779.490234,8804.410156,000,8804.410156
2013-05-15,8817.099609,8886.30957,8772.849609,8842.50,000,8842.50
2013-05-14,8781.00,8832.900391,8747.389648,8817.150391,000,8817.150391
2013-05-13,8897.620117,8897.620117,8781.080078,8781.080078,000,8781.080078
2013-05-10,8949.610352,8949.610352,8865.55957,8904.599609,000,8904.599609
2013-05-09,8934.450195,9011.709961,8862.540039,8950.540039,000,8950.540039
2013-05-08,8958.80957,9006.469727,8902.580078,8935.709961,000,8935.709961
2013-05-07,8815.509766,8962.610352,8807.120117,8956.480469,000,8956.480469
2013-05-06,8809.370117,8828.349609,8735.719727,8815.540039,000,8815.540039
2013-05-03,8780.169922,8936.120117,8780.169922,8809.389648,000,8809.389648
2013-05-02,8853.389648,8864.599609,8755.00,8779.929688,000,8779.929688
2013-04-30,8629.959961,8853.070312,8579.589844,8853.070312,000,8853.070312
2013-04-29,8521.959961,8705.320312,8521.959961,8630.049805,000,8630.049805
2013-04-26,8651.480469,8659.620117,8499.929688,8521.900391,000,8521.900391
2013-04-25,8662.740234,8745.290039,8640.230469,8651.480469,000,8651.480469
2013-04-24,8649.370117,8763.070312,8631.860352,8662.469727,000,8662.469727
2013-04-23,8526.980469,8693.019531,8500.160156,8650.889648,000,8650.889648
2013-04-22,8481.820312,8526.660156,8407.709961,8526.660156,000,8526.660156
2013-04-19,8359.269531,8486.549805,8359.269531,8481.44043,000,8481.44043
2013-04-18,8342.700195,8412.459961,8277.799805,8358.730469,000,8358.730469
2013-04-17,8477.780273,8477.900391,8264.339844,8342.519531,000,8342.519531
2013-04-16,8307.179688,8492.410156,8307.179688,8478.860352,000,8478.860352
2013-04-15,8591.459961,8591.459961,8306.759766,8306.759766,000,8306.759766
2013-04-12,8660.459961,8669.730469,8511.400391,8592.480469,000,8592.480469
2013-04-11,8755.200195,8779.480469,8608.379883,8660.700195,000,8660.700195
2013-04-10,8709.879883,8879.25,8709.879883,8754.599609,000,8754.599609
2013-04-09,8540.139648,8740.530273,8540.139648,8709.629883,000,8709.629883
2013-04-08,8553.490234,8573.530273,8465.990234,8536.799805,000,8536.799805
2013-04-05,8521.759766,8575.75,8394.790039,8553.55957,000,8553.55957
2013-04-04,8664.089844,8665.69043,8496.349609,8521.950195,000,8521.950195
2013-04-03,8552.44043,8664.089844,8520.790039,8664.089844,000,8664.089844
2013-04-02,8680.370117,8733.509766,8540.700195,8552.160156,000,8552.160156
2013-04-01,8761.490234,8761.490234,8677.290039,8680.980469,000,8680.980469
2013-03-28,8706.019531,8767.330078,8686.129883,8762.240234,000,8762.240234
2013-03-27,8653.209961,8712.429688,8568.540039,8703.650391,000,8703.650391
2013-03-26,8552.820312,8671.400391,8552.820312,8652.410156,000,8652.410156
2013-03-25,8628.410156,8672.459961,8532.419922,8552.610352,000,8552.610352
2013-03-22,8646.969727,8678.299805,8600.900391,8627.049805,000,8627.049805
2013-03-21,8711.339844,8711.339844,8618.570312,8646.969727,000,8646.969727
2013-03-20,8720.209961,8746.339844,8675.459961,8713.160156,000,8713.160156
2013-03-19,8812.230469,8825.389648,8667.070312,8720.259766,000,8720.259766
2013-03-18,8808.530273,8841.280273,8699.580078,8812.230469,000,8812.230469
2013-03-15,8836.75,8880.629883,8781.209961,8808.580078,000,8808.580078
2013-03-14,8806.379883,8869.200195,8736.759766,8839.179688,000,8839.179688
2013-03-13,8906.849609,8947.959961,8805.030273,8806.389648,000,8806.389648
2013-03-12,8996.169922,9009.05957,8896.900391,8908.089844,000,8908.089844
2013-03-11,8965.629883,8997.410156,8884.330078,8996.25,000,8996.25
2013-03-08,8974.480469,9014.75,8898.179688,8962.599609,000,8962.599609
2013-03-07,8895.959961,9068.80957,8895.959961,8974.959961,000,8974.959961
2013-03-06,8579.209961,8919.00,8579.209961,8896.05957,000,8896.05957
2013-03-05,8599.620117,8719.219727,8578.400391,8578.400391,000,8578.400391
2013-03-04,8670.459961,8670.459961,8554.370117,8599.139648,000,8599.139648
2013-03-01,8695.44043,8695.44043,8586.950195,8672.879883,000,8672.879883
2013-02-28,8639.740234,8731.519531,8590.740234,8696.179688,000,8696.179688
2013-02-27,8614.669922,8644.410156,8565.120117,8640.040039,000,8640.040039
2013-02-26,8602.549805,8648.169922,8497.990234,8614.719727,000,8614.719727
2013-02-25,8625.650391,8678.419922,8597.280273,8602.830078,000,8602.830078
2013-02-22,8559.320312,8631.139648,8549.080078,8624.919922,000,8624.919922
2013-02-21,8618.019531,8630.709961,8470.799805,8556.549805,000,8556.549805
2013-02-20,8786.450195,8789.740234,8593.519531,8618.799805,000,8618.799805
2013-02-19,8827.480469,8885.370117,8780.889648,8786.610352,000,8786.610352
2013-02-18,8816.19043,8825.75,8750.120117,8825.69043,000,8825.69043
2013-02-15,8773.589844,8841.400391,8738.570312,8815.950195,000,8815.950195
2013-02-14,8833.580078,8833.580078,8740.360352,8773.650391,000,8773.650391
2013-02-13,8846.519531,8878.629883,8821.629883,8833.379883,000,8833.379883
2013-02-08,8809.860352,8847.139648,8769.129883,8846.650391,000,8846.650391
2013-02-07,8901.299805,8974.94043,8762.849609,8809.69043,000,8809.69043
2013-02-06,8977.360352,9003.379883,8861.120117,8906.120117,000,8906.120117
2013-02-05,9012.870117,9079.790039,8928.759766,8977.75,000,8977.75
2013-02-04,9115.230469,9115.230469,8953.759766,9012.870117,000,9012.870117
2013-02-01,9061.700195,9152.259766,9061.700195,9115.400391,000,9115.400391
2013-01-31,8974.070312,9061.700195,8945.019531,9061.700195,000,9061.700195
2013-01-30,9125.349609,9125.349609,8966.540039,8971.049805,000,8971.049805
2013-01-29,9082.589844,9127.669922,9038.19043,9125.900391,000,9125.900391
2013-01-28,9259.139648,9261.929688,9063.150391,9082.589844,000,9082.589844
2013-01-24,9333.639648,9373.330078,9207.650391,9258.709961,000,9258.709961
2013-01-23,9338.650391,9352.00,9308.379883,9333.660156,000,9333.660156
2013-01-22,9314.240234,9338.650391,9264.790039,9338.650391,000,9338.650391
2013-01-21,9341.290039,9346.25,9298.19043,9312.719727,000,9312.719727
2013-01-18,9367.830078,9389.490234,9320.330078,9338.879883,000,9338.879883
2013-01-17,9294.55957,9385.849609,9266.830078,9367.620117,000,9367.620117
2013-01-16,9249.790039,9294.139648,9180.040039,9294.139648,000,9294.139648
2013-01-15,9312.540039,9318.580078,9240.870117,9249.900391,000,9249.900391
2013-01-14,9256.990234,9361.120117,9256.990234,9312.919922,000,9312.919922
2013-01-11,9293.759766,9298.230469,9202.049805,9252.30957,000,9252.30957
2013-01-10,9297.219727,9326.200195,9228.19043,9299.139648,000,9299.139648
2013-01-09,9215.459961,9319.339844,9215.459961,9297.299805,000,9297.299805
2013-01-08,9282.519531,9340.129883,9193.849609,9215.269531,000,9215.269531
2013-01-07,9379.730469,9408.25,9252.469727,9282.509766,000,9282.509766
2013-01-04,9458.50,9458.50,9331.00,9382.889648,000,9382.889648
2013-01-03,9304.650391,9470.070312,9281.080078,9458.450195,000,9458.450195
2013-01-02,9111.94043,9375.290039,9111.94043,9304.379883,000,9304.379883
2012-12-28,9035.80957,9127.230469,9035.80957,9096.200195,000,9096.200195
2012-12-27,9118.480469,9160.700195,9019.070312,9035.80957,000,9035.80957
2012-12-26,9183.360352,9199.089844,9117.610352,9117.610352,000,9117.610352
2012-12-21,9209.269531,9209.269531,9066.94043,9146.679688,000,9146.679688
2012-12-20,9210.530273,9221.110352,9121.450195,9212.94043,000,9212.94043
2012-12-19,9094.910156,9217.120117,9082.719727,9210.839844,000,9210.839844
2012-12-18,8993.089844,9097.919922,8992.610352,9094.910156,000,9094.910156
2012-12-17,8990.200195,9025.410156,8953.469727,8992.870117,000,8992.870117
2012-12-14,8911.450195,8999.070312,8911.450195,8990.339844,000,8990.339844
2012-12-13,8912.269531,8981.150391,8873.200195,8899.169922,000,8899.169922
