DiadaSemana,Mes,Dia,Ano,Jornal,qtNoticias,qtComentarios,qtTweets,qtFacebook,qtLinkedIn,qtGooglePlus,qtTotalEngajamento,qtPos,qtNeg,qtNeu,classes
Mon,OUT,26,2009,FOLHASP,50,0,0,0,0,0,0,25,14,11,Levemente Bom
Mon,OUT,26,2009,ESTADAO,37,0,0,0,0,0,0,24,8,5,Levemente Bom
Tue,OUT,27,2009,FOLHASP,62,0,0,0,0,0,0,41,10,11,Pessimo
Tue,OUT,27,2009,ESTADAO,45,0,0,0,0,0,0,22,13,10,Pessimo
Wed,OUT,28,2009,FOLHASP,57,0,0,0,0,0,0,34,5,18,Pessimo
Wed,OUT,28,2009,ESTADAO,33,0,0,3,0,0,3,18,10,5,Pessimo
Thu,OUT,29,2009,FOLHASP,70,0,0,0,0,0,0,50,6,14,Otimo
Thu,OUT,29,2009,ESTADAO,42,0,1,0,0,0,1,27,10,5,Otimo
Fri,OUT,30,2009,FOLHASP,56,0,0,0,0,0,0,26,20,10,Pessimo
Fri,OUT,30,2009,ESTADAO,29,0,0,0,0,0,0,12,13,4,Pessimo
Tue,NOV,3,2009,FOLHASP,55,0,0,0,0,0,0,37,10,8,Bom
Tue,NOV,3,2009,ESTADAO,38,0,1,1,0,0,2,25,10,3,Bom
Wed,NOV,4,2009,FOLHASP,72,0,0,0,0,0,0,54,9,9,Otimo
Wed,NOV,4,2009,ESTADAO,48,0,0,1,0,0,1,37,4,7,Otimo
Thu,NOV,5,2009,FOLHASP,65,0,0,0,0,0,0,48,8,9,Bom
Thu,NOV,5,2009,ESTADAO,37,0,0,1,0,0,1,23,7,7,Bom
Fri,NOV,6,2009,FOLHASP,53,0,0,0,0,0,0,32,15,6,Levemente Ruim
Fri,NOV,6,2009,ESTADAO,31,0,1,13,0,0,14,18,9,4,Levemente Ruim
Mon,NOV,9,2009,FOLHASP,50,0,0,0,0,0,0,36,7,7,Otimo
Mon,NOV,9,2009,ESTADAO,16,0,1,0,0,0,1,10,5,1,Otimo
Tue,NOV,10,2009,FOLHASP,65,0,0,1,0,0,1,46,10,9,Levemente Bom
Tue,NOV,10,2009,ESTADAO,34,0,0,0,0,0,0,20,7,7,Levemente Bom
Wed,NOV,11,2009,FOLHASP,56,0,0,0,0,0,0,39,6,11,Levemente Bom
Wed,NOV,11,2009,ESTADAO,14,0,0,0,0,0,0,10,1,3,Levemente Bom
Thu,NOV,12,2009,FOLHASP,66,0,0,2,0,0,2,46,11,9,Pessimo
Thu,NOV,12,2009,ESTADAO,35,0,0,49,0,0,49,21,6,8,Pessimo
Fri,NOV,13,2009,FOLHASP,64,0,0,0,0,0,0,38,13,13,Bom
Fri,NOV,13,2009,ESTADAO,25,0,0,0,0,0,0,13,7,5,Bom
Mon,NOV,16,2009,FOLHASP,60,0,0,0,0,0,0,41,7,12,Bom
Mon,NOV,16,2009,ESTADAO,40,0,1,1,1,0,3,22,13,5,Bom
Tue,NOV,17,2009,FOLHASP,61,0,0,0,0,0,0,41,8,12,Bom
Tue,NOV,17,2009,ESTADAO,35,0,0,1,0,0,1,29,1,5,Bom
Wed,NOV,18,2009,FOLHASP,66,0,10,290,0,0,300,45,7,14,Ruim
Wed,NOV,18,2009,ESTADAO,19,0,0,1,0,0,1,9,6,4,Ruim
Thu,NOV,19,2009,FOLHASP,54,0,0,0,0,0,0,39,11,4,Levemente Ruim
Thu,NOV,19,2009,ESTADAO,33,0,1,0,0,0,1,13,11,9,Levemente Ruim
Mon,NOV,23,2009,FOLHASP,52,0,0,0,0,0,0,40,3,9,Levemente Bom
Mon,NOV,23,2009,ESTADAO,14,0,0,0,0,0,0,7,4,3,Levemente Bom
Tue,NOV,24,2009,FOLHASP,59,0,0,0,0,0,0,37,11,11,Levemente Bom
Tue,NOV,24,2009,ESTADAO,31,0,0,0,0,0,0,20,7,4,Levemente Bom
Wed,NOV,25,2009,FOLHASP,57,0,0,0,0,0,0,40,7,10,Levemente Bom
Wed,NOV,25,2009,ESTADAO,31,0,0,1,0,0,1,22,6,3,Levemente Bom
Thu,NOV,26,2009,FOLHASP,53,0,0,0,0,0,0,27,18,8,Pessimo
Thu,NOV,26,2009,ESTADAO,28,0,1,0,0,0,1,14,10,4,Pessimo
Fri,NOV,27,2009,FOLHASP,45,0,0,0,0,0,0,22,17,6,Bom
Fri,NOV,27,2009,ESTADAO,35,0,0,0,0,0,0,18,13,4,Bom
Mon,NOV,30,2009,FOLHASP,57,0,0,0,0,0,0,32,15,10,Levemente Ruim
Mon,NOV,30,2009,ESTADAO,35,0,0,0,0,0,0,25,7,3,Levemente Ruim
Tue,DEZ,1,2009,FOLHASP,65,0,0,0,0,0,0,38,15,12,Otimo
Tue,DEZ,1,2009,ESTADAO,25,0,0,0,0,0,0,17,3,5,Otimo
Wed,DEZ,2,2009,FOLHASP,57,0,0,0,0,0,0,33,14,10,Levemente Bom
Wed,DEZ,2,2009,ESTADAO,33,0,0,4,0,0,4,20,7,6,Levemente Bom
Thu,DEZ,3,2009,FOLHASP,56,0,0,0,0,0,0,33,13,10,Levemente Ruim
Thu,DEZ,3,2009,ESTADAO,28,0,0,0,0,0,0,16,5,7,Levemente Ruim
Fri,DEZ,4,2009,FOLHASP,60,0,0,0,0,0,0,39,7,14,Ruim
Fri,DEZ,4,2009,ESTADAO,25,0,0,2,0,0,2,19,3,3,Ruim
Mon,DEZ,7,2009,FOLHASP,64,0,0,0,0,0,0,49,8,7,Bom
Mon,DEZ,7,2009,ESTADAO,38,0,0,1,0,0,1,28,6,4,Bom
Tue,DEZ,8,2009,FOLHASP,62,0,0,0,0,0,0,39,13,10,Ruim
Tue,DEZ,8,2009,ESTADAO,38,0,0,1,0,0,1,23,8,7,Ruim
Wed,DEZ,9,2009,FOLHASP,63,0,0,0,0,0,0,43,14,6,Levemente Bom
Wed,DEZ,9,2009,ESTADAO,54,0,1,1,0,0,2,41,5,8,Levemente Bom
Thu,DEZ,10,2009,FOLHASP,57,0,0,0,0,0,0,39,9,9,Bom
Thu,DEZ,10,2009,ESTADAO,42,0,0,0,0,0,0,22,15,5,Bom
Fri,DEZ,11,2009,FOLHASP,58,0,0,6,0,0,6,45,3,10,Levemente Bom
Fri,DEZ,11,2009,ESTADAO,43,0,0,8,0,0,8,32,6,5,Levemente Bom
Mon,DEZ,14,2009,FOLHASP,52,0,0,0,0,0,0,31,13,8,Levemente Bom
Mon,DEZ,14,2009,ESTADAO,42,0,0,3,0,0,3,29,7,6,Levemente Bom
Tue,DEZ,15,2009,FOLHASP,74,0,0,0,0,0,0,45,15,14,Levemente Ruim
Tue,DEZ,15,2009,ESTADAO,45,0,1,1,0,0,2,39,3,3,Levemente Ruim
Wed,DEZ,16,2009,FOLHASP,68,0,0,0,0,0,0,46,6,16,Levemente Ruim
Wed,DEZ,16,2009,ESTADAO,41,0,0,3,0,0,3,29,7,5,Levemente Ruim
Thu,DEZ,17,2009,FOLHASP,69,0,0,0,0,0,0,42,12,15,Pessimo
Thu,DEZ,17,2009,ESTADAO,48,0,0,0,0,0,0,35,5,8,Pessimo
Fri,DEZ,18,2009,FOLHASP,43,0,0,0,0,0,0,33,5,5,Levemente Ruim
Fri,DEZ,18,2009,ESTADAO,31,0,1,0,0,0,1,24,4,3,Levemente Ruim
Mon,DEZ,21,2009,FOLHASP,48,0,0,0,0,0,0,34,6,8,Ruim
Mon,DEZ,21,2009,ESTADAO,27,0,0,1,0,0,1,21,0,6,Ruim
Tue,DEZ,22,2009,FOLHASP,48,0,0,6,0,0,6,32,8,8,Otimo
Tue,DEZ,22,2009,ESTADAO,38,0,0,0,0,0,0,29,5,4,Otimo
Wed,DEZ,23,2009,FOLHASP,41,0,0,0,0,0,0,27,7,7,Levemente Bom
Wed,DEZ,23,2009,ESTADAO,21,0,0,0,0,0,0,14,2,5,Levemente Bom
Mon,DEZ,28,2009,FOLHASP,39,0,0,0,0,0,0,24,9,6,Levemente Bom
Mon,DEZ,28,2009,ESTADAO,36,0,2,0,0,0,2,28,4,4,Levemente Bom
Tue,DEZ,29,2009,FOLHASP,38,0,0,0,0,0,0,30,3,5,Levemente Bom
Tue,DEZ,29,2009,ESTADAO,42,0,0,3,0,0,3,24,7,11,Levemente Bom
Wed,DEZ,30,2009,FOLHASP,42,0,0,0,0,0,0,26,9,7,Levemente Bom
Wed,DEZ,30,2009,ESTADAO,23,0,0,1,0,0,1,17,5,1,Levemente Bom
Mon,JAN,4,2010,FOLHASP,44,0,0,1,0,0,1,30,6,8,Otimo
Mon,JAN,4,2010,ESTADAO,32,0,0,1,0,0,1,26,2,4,Otimo
Tue,JAN,5,2010,FOLHASP,40,0,0,0,0,0,0,30,2,8,Levemente Bom
Tue,JAN,5,2010,ESTADAO,32,0,0,4,0,0,4,18,4,10,Levemente Bom
Wed,JAN,6,2010,FOLHASP,49,0,0,2,0,0,2,30,12,7,Levemente Bom
Wed,JAN,6,2010,ESTADAO,41,0,0,1,0,0,1,24,8,9,Levemente Bom
Thu,JAN,7,2010,FOLHASP,62,0,0,2,0,0,2,38,13,11,Levemente Ruim
Thu,JAN,7,2010,ESTADAO,38,0,0,0,0,0,0,21,11,6,Levemente Ruim
Fri,JAN,8,2010,FOLHASP,56,0,0,0,0,0,0,25,15,16,Levemente Ruim
Fri,JAN,8,2010,ESTADAO,39,0,0,1,0,0,1,23,7,9,Levemente Ruim
Mon,JAN,11,2010,FOLHASP,59,0,0,93,0,0,93,35,10,14,Levemente Bom
Mon,JAN,11,2010,ESTADAO,45,0,0,12,0,0,12,31,8,6,Levemente Bom
Tue,JAN,12,2010,FOLHASP,67,0,0,3,0,0,3,40,18,9,Levemente Ruim
Tue,JAN,12,2010,ESTADAO,33,0,4,10,0,0,14,12,13,8,Levemente Ruim
Wed,JAN,13,2010,FOLHASP,49,0,0,3,0,0,3,26,11,12,Levemente Bom
Wed,JAN,13,2010,ESTADAO,47,0,0,2,0,0,2,25,12,10,Levemente Bom
Thu,JAN,14,2010,FOLHASP,49,0,0,323,0,0,323,38,6,5,Levemente Ruim
Thu,JAN,14,2010,ESTADAO,40,0,0,1,0,0,1,28,7,5,Levemente Ruim
Fri,JAN,15,2010,FOLHASP,49,0,0,0,0,0,0,33,2,14,Ruim
Fri,JAN,15,2010,ESTADAO,21,0,0,0,0,0,0,16,2,3,Ruim
Mon,JAN,18,2010,FOLHASP,55,0,0,0,0,0,0,37,5,13,Levemente Bom
Mon,JAN,18,2010,ESTADAO,40,0,0,1,0,0,1,24,7,9,Levemente Bom
Tue,JAN,19,2010,FOLHASP,50,0,0,0,0,0,0,31,5,14,Levemente Bom
Tue,JAN,19,2010,ESTADAO,28,0,0,0,0,0,0,19,5,4,Levemente Bom
Wed,JAN,20,2010,FOLHASP,58,0,0,0,0,0,0,32,17,9,Pessimo
Wed,JAN,20,2010,ESTADAO,134,0,0,0,0,0,0,86,26,22,Pessimo
Thu,JAN,21,2010,FOLHASP,57,0,0,0,0,0,0,36,10,11,Pessimo
Thu,JAN,21,2010,ESTADAO,79,0,0,1,0,0,1,55,10,14,Pessimo
Fri,JAN,22,2010,FOLHASP,58,0,0,0,0,0,0,31,15,12,Levemente Ruim
Fri,JAN,22,2010,ESTADAO,48,0,0,1,0,0,1,19,23,6,Levemente Ruim
Tue,JAN,26,2010,FOLHASP,63,0,0,0,0,0,0,45,9,9,Ruim
Tue,JAN,26,2010,ESTADAO,86,0,0,1,0,0,1,55,22,9,Ruim
Wed,JAN,27,2010,FOLHASP,56,0,0,0,0,0,0,40,13,3,Levemente Ruim
Wed,JAN,27,2010,ESTADAO,123,0,0,1,0,0,1,85,23,15,Levemente Ruim
Thu,JAN,28,2010,FOLHASP,54,0,0,0,0,0,0,39,8,7,Levemente Bom
Thu,JAN,28,2010,ESTADAO,85,0,3,188,0,3,194,52,19,14,Levemente Bom
Fri,JAN,29,2010,FOLHASP,55,0,0,0,0,0,0,25,15,15,Levemente Ruim
Fri,JAN,29,2010,ESTADAO,84,0,0,0,0,0,0,52,17,15,Levemente Ruim
Mon,FEV,1,2010,FOLHASP,60,10,0,0,0,0,10,39,14,7,Bom
Mon,FEV,1,2010,ESTADAO,82,0,0,18,0,0,18,51,16,15,Bom
Tue,FEV,2,2010,FOLHASP,65,46,0,0,0,0,46,48,9,8,Levemente Bom
Tue,FEV,2,2010,ESTADAO,86,0,0,2,0,0,2,65,8,13,Levemente Bom
Wed,FEV,3,2010,FOLHASP,67,80,0,1,0,0,81,47,8,12,Levemente Ruim
Wed,FEV,3,2010,ESTADAO,73,0,0,0,0,0,0,55,10,8,Levemente Ruim
Thu,FEV,4,2010,FOLHASP,55,57,0,0,0,0,57,31,13,11,Pessimo
Thu,FEV,4,2010,ESTADAO,67,0,0,0,0,0,0,36,14,17,Pessimo
Fri,FEV,5,2010,FOLHASP,60,75,2,4,0,0,81,30,20,10,Ruim
Fri,FEV,5,2010,ESTADAO,77,0,0,0,0,0,0,36,33,8,Ruim
Mon,FEV,8,2010,FOLHASP,44,90,0,0,0,0,90,24,13,7,Levemente Bom
Mon,FEV,8,2010,ESTADAO,48,0,0,0,0,0,0,25,14,9,Levemente Bom
Tue,FEV,9,2010,FOLHASP,57,51,0,0,0,0,51,35,7,15,Otimo
Tue,FEV,9,2010,ESTADAO,59,0,0,0,0,0,0,40,8,11,Otimo
Wed,FEV,10,2010,FOLHASP,60,52,0,0,0,0,52,40,13,7,Levemente Bom
Wed,FEV,10,2010,ESTADAO,61,0,0,0,0,0,0,42,7,12,Levemente Bom
Thu,FEV,11,2010,FOLHASP,60,77,0,3,0,0,80,37,9,14,Bom
Thu,FEV,11,2010,ESTADAO,73,0,1,1,0,0,2,50,14,9,Bom
Fri,FEV,12,2010,FOLHASP,47,32,0,0,0,0,32,26,15,6,Levemente Ruim
Fri,FEV,12,2010,ESTADAO,76,0,0,0,0,0,0,39,19,18,Levemente Ruim
Wed,FEV,17,2010,FOLHASP,43,17,0,0,0,0,17,26,7,10,Otimo
Wed,FEV,17,2010,ESTADAO,47,0,2,2,0,0,4,33,12,2,Otimo
Thu,FEV,18,2010,FOLHASP,49,44,0,0,0,0,44,38,6,5,Levemente Bom
Thu,FEV,18,2010,ESTADAO,78,0,0,0,0,0,0,52,11,15,Levemente Bom
Fri,FEV,19,2010,FOLHASP,43,50,0,0,0,0,50,25,13,5,Levemente Ruim
Fri,FEV,19,2010,ESTADAO,62,0,0,0,0,0,0,42,10,10,Levemente Ruim
Mon,FEV,22,2010,FOLHASP,46,18,0,0,0,0,18,28,8,10,Levemente Ruim
Mon,FEV,22,2010,ESTADAO,52,0,0,0,0,0,0,38,7,7,Levemente Ruim
Tue,FEV,23,2010,FOLHASP,65,68,0,0,0,0,68,35,21,9,Ruim
Tue,FEV,23,2010,ESTADAO,71,0,0,0,0,0,0,50,15,6,Ruim
Wed,FEV,24,2010,FOLHASP,62,39,0,0,0,0,39,39,12,11,Levemente Ruim
Wed,FEV,24,2010,ESTADAO,100,0,0,0,0,0,0,68,16,16,Levemente Ruim
Thu,FEV,25,2010,FOLHASP,63,341,0,0,0,0,341,32,16,15,Levemente Bom
Thu,FEV,25,2010,ESTADAO,88,0,0,0,0,0,0,54,23,11,Levemente Bom
Fri,FEV,26,2010,FOLHASP,42,91,0,0,0,0,91,29,8,5,Levemente Bom
Fri,FEV,26,2010,ESTADAO,65,0,2,11,0,0,13,40,16,9,Levemente Bom
Mon,MAR,1,2010,FOLHASP,53,95,0,0,0,0,95,33,16,4,Bom
Mon,MAR,1,2010,ESTADAO,64,0,0,0,0,0,0,41,11,12,Bom
Tue,MAR,2,2010,FOLHASP,54,236,0,11,0,0,247,40,7,7,Levemente Bom
Tue,MAR,2,2010,ESTADAO,59,0,0,0,0,0,0,43,6,10,Levemente Bom
Wed,MAR,3,2010,FOLHASP,45,13,0,0,0,0,13,24,9,12,Levemente Ruim
Wed,MAR,3,2010,ESTADAO,64,0,0,0,0,0,0,44,9,11,Levemente Ruim
Thu,MAR,4,2010,FOLHASP,50,25,0,0,0,0,25,37,7,6,Levemente Bom
Thu,MAR,4,2010,ESTADAO,70,0,0,0,0,0,0,43,13,14,Levemente Bom
Fri,MAR,5,2010,FOLHASP,48,26,0,0,0,0,26,34,7,7,Bom
Fri,MAR,5,2010,ESTADAO,73,0,0,0,0,0,0,51,16,6,Bom
Mon,MAR,8,2010,FOLHASP,51,91,0,50,0,0,141,31,7,13,Levemente Ruim
Mon,MAR,8,2010,ESTADAO,62,0,0,0,0,0,0,39,14,9,Levemente Ruim
Tue,MAR,9,2010,FOLHASP,47,108,0,0,0,0,108,18,14,15,Bom
Tue,MAR,9,2010,ESTADAO,52,0,0,0,0,0,0,31,8,13,Bom
Wed,MAR,10,2010,FOLHASP,53,213,0,18,0,0,231,32,12,9,Levemente Bom
Wed,MAR,10,2010,ESTADAO,72,0,0,0,0,0,0,50,10,12,Levemente Bom
Thu,MAR,11,2010,FOLHASP,55,128,2,0,0,0,130,32,15,8,Levemente Ruim
Thu,MAR,11,2010,ESTADAO,85,0,0,0,0,0,0,58,19,8,Levemente Ruim
Fri,MAR,12,2010,FOLHASP,46,44,0,0,0,0,44,25,12,9,Levemente Ruim
Fri,MAR,12,2010,ESTADAO,49,0,0,0,0,0,0,36,5,8,Levemente Ruim
Mon,MAR,15,2010,FOLHASP,54,60,0,0,0,0,60,36,9,9,Levemente Ruim
Mon,MAR,15,2010,ESTADAO,71,0,0,0,0,0,0,52,9,10,Levemente Ruim
Tue,MAR,16,2010,FOLHASP,58,162,0,37,0,0,199,37,10,11,Bom
Tue,MAR,16,2010,ESTADAO,75,0,0,0,0,0,0,53,13,9,Bom
Wed,MAR,17,2010,FOLHASP,59,305,0,0,0,0,305,42,6,11,Levemente Ruim
Wed,MAR,17,2010,ESTADAO,87,0,1,0,0,0,1,72,5,10,Levemente Ruim
Thu,MAR,18,2010,FOLHASP,60,87,0,69,0,0,156,35,15,10,Levemente Ruim
Thu,MAR,18,2010,ESTADAO,95,0,0,13,0,0,13,67,15,13,Levemente Ruim
Fri,MAR,19,2010,FOLHASP,38,77,0,0,0,0,77,22,7,9,Ruim
Fri,MAR,19,2010,ESTADAO,64,0,0,0,0,0,0,46,7,11,Ruim
Mon,MAR,22,2010,FOLHASP,47,107,42,37,0,0,186,23,10,14,Levemente Bom
Mon,MAR,22,2010,ESTADAO,75,0,1,6,0,0,7,52,11,12,Levemente Bom
Tue,MAR,23,2010,FOLHASP,47,6,0,0,0,0,6,36,5,6,Levemente Bom
Tue,MAR,23,2010,ESTADAO,71,0,0,0,0,0,0,52,9,10,Levemente Bom
Wed,MAR,24,2010,FOLHASP,60,128,0,0,0,0,128,34,17,9,Levemente Ruim
Wed,MAR,24,2010,ESTADAO,88,0,0,3,0,0,3,57,16,15,Levemente Ruim
Thu,MAR,25,2010,FOLHASP,52,54,0,44,0,0,98,38,7,7,Levemente Ruim
Thu,MAR,25,2010,ESTADAO,79,0,0,0,0,0,0,57,12,10,Levemente Ruim
Fri,MAR,26,2010,FOLHASP,51,82,0,0,0,0,82,42,5,4,Levemente Bom
Fri,MAR,26,2010,ESTADAO,78,0,1,1,0,0,2,64,4,10,Levemente Bom
Mon,MAR,29,2010,FOLHASP,55,91,0,0,0,0,91,42,10,3,Bom
Mon,MAR,29,2010,ESTADAO,91,0,2,19,0,0,21,70,9,12,Bom
Tue,MAR,30,2010,FOLHASP,49,203,0,0,0,0,203,33,8,8,Levemente Bom
Tue,MAR,30,2010,ESTADAO,95,0,0,1,0,0,1,70,16,9,Levemente Bom
Wed,MAR,31,2010,FOLHASP,50,87,0,0,0,0,87,27,14,9,Levemente Bom
Wed,MAR,31,2010,ESTADAO,97,0,0,0,0,0,0,63,12,22,Levemente Bom
Thu,ABR,1,2010,FOLHASP,46,67,0,0,0,0,67,31,5,10,Bom
Thu,ABR,1,2010,ESTADAO,82,0,0,0,0,0,0,63,5,14,Bom
Mon,ABR,5,2010,FOLHASP,38,41,0,0,0,0,41,23,5,10,Levemente Bom
Mon,ABR,5,2010,ESTADAO,79,0,0,7,0,0,7,58,11,10,Levemente Bom
Tue,ABR,6,2010,FOLHASP,48,104,0,0,0,0,104,40,4,4,Levemente Ruim
Tue,ABR,6,2010,ESTADAO,91,0,0,2,0,0,2,72,11,8,Levemente Ruim
Wed,ABR,7,2010,FOLHASP,57,246,2,8,0,0,256,38,6,13,Levemente Ruim
Wed,ABR,7,2010,ESTADAO,107,0,0,0,0,0,0,73,16,18,Levemente Ruim
Thu,ABR,8,2010,FOLHASP,55,59,0,0,0,0,59,41,3,11,Bom
Thu,ABR,8,2010,ESTADAO,88,0,0,0,0,0,0,57,13,18,Bom
Fri,ABR,9,2010,FOLHASP,44,94,0,0,0,0,94,29,2,13,Levemente Ruim
Fri,ABR,9,2010,ESTADAO,58,0,0,0,0,0,0,37,13,8,Levemente Ruim
Mon,ABR,12,2010,FOLHASP,47,46,0,0,0,0,46,26,9,12,Ruim
Mon,ABR,12,2010,ESTADAO,68,0,0,1,0,0,1,49,11,8,Ruim
Tue,ABR,13,2010,FOLHASP,63,265,0,0,0,0,265,41,11,11,Levemente Bom
Tue,ABR,13,2010,ESTADAO,57,0,0,1,0,0,1,37,13,7,Levemente Bom
Wed,ABR,14,2010,FOLHASP,62,162,0,1,0,0,163,49,5,8,Levemente Bom
Wed,ABR,14,2010,ESTADAO,114,0,1,2,0,0,3,76,21,17,Levemente Bom
Thu,ABR,15,2010,G1,4,0,0,0,0,0,0,2,0,2,Levemente Ruim
Thu,ABR,15,2010,FOLHASP,63,224,0,0,0,0,224,51,7,5,Levemente Ruim
Thu,ABR,15,2010,ESTADAO,102,0,0,11,0,0,11,77,4,21,Levemente Ruim
Fri,ABR,16,2010,G1,3,0,0,0,0,0,0,2,0,1,Ruim
Fri,ABR,16,2010,FOLHASP,50,252,0,8,0,0,260,37,4,9,Ruim
Fri,ABR,16,2010,ESTADAO,72,0,0,9,0,0,9,53,8,11,Ruim
Mon,ABR,19,2010,G1,2,0,0,0,0,0,0,1,1,0,Levemente Ruim
Mon,ABR,19,2010,FOLHASP,46,267,0,0,0,0,267,28,11,7,Levemente Ruim
Mon,ABR,19,2010,ESTADAO,79,0,0,12,0,1,13,44,24,11,Levemente Ruim
Tue,ABR,20,2010,G1,2,0,0,0,0,0,0,1,1,0,Levemente Bom
Tue,ABR,20,2010,FOLHASP,58,446,0,0,0,0,446,47,3,8,Levemente Bom
Tue,ABR,20,2010,ESTADAO,79,0,0,3,0,0,3,53,9,17,Levemente Bom
Thu,ABR,22,2010,G1,3,0,0,0,0,0,0,2,0,1,Levemente Bom
Thu,ABR,22,2010,FOLHASP,58,423,0,0,0,0,423,31,21,6,Levemente Bom
Thu,ABR,22,2010,ESTADAO,72,0,1,5,0,0,6,48,12,12,Levemente Bom
Fri,ABR,23,2010,G1,2,0,0,0,0,0,0,2,0,0,Levemente Bom
Fri,ABR,23,2010,FOLHASP,41,200,0,11,0,0,211,29,9,3,Levemente Bom
Fri,ABR,23,2010,ESTADAO,81,0,0,0,0,0,0,50,20,11,Levemente Bom
Mon,ABR,26,2010,G1,3,0,0,0,0,0,0,2,0,1,Levemente Ruim
Mon,ABR,26,2010,FOLHASP,42,160,0,0,0,0,160,29,5,8,Levemente Ruim
Mon,ABR,26,2010,ESTADAO,74,0,0,10,0,0,10,59,7,8,Levemente Ruim
Tue,ABR,27,2010,G1,2,0,0,0,0,0,0,1,0,1,Pessimo
Tue,ABR,27,2010,FOLHASP,55,173,0,0,0,0,173,41,7,7,Pessimo
Tue,ABR,27,2010,ESTADAO,89,0,0,0,0,0,0,53,27,9,Pessimo
Wed,ABR,28,2010,G1,2,0,0,0,0,0,0,1,0,1,Levemente Bom
Wed,ABR,28,2010,FOLHASP,63,182,0,0,0,0,182,36,18,9,Levemente Bom
Wed,ABR,28,2010,ESTADAO,96,0,1,0,0,0,1,70,9,17,Levemente Bom
Thu,ABR,29,2010,G1,3,0,0,0,0,0,0,2,0,1,Bom
Thu,ABR,29,2010,FOLHASP,58,98,0,1,0,0,99,40,10,8,Bom
Thu,ABR,29,2010,ESTADAO,104,0,0,1,0,0,1,83,10,11,Bom
Fri,ABR,30,2010,G1,10,0,0,0,0,0,0,8,0,2,Levemente Ruim
Fri,ABR,30,2010,FOLHASP,57,115,0,8,0,0,123,38,11,8,Levemente Ruim
Fri,ABR,30,2010,ESTADAO,96,0,20,1,0,0,21,57,20,19,Levemente Ruim
Mon,MAI,3,2010,G1,1,0,0,0,0,0,0,0,1,0,Levemente Ruim
Mon,MAI,3,2010,FOLHASP,61,148,0,0,0,0,148,39,12,10,Levemente Ruim
Mon,MAI,3,2010,ESTADAO,80,0,22,0,0,0,22,60,8,12,Levemente Ruim
Tue,MAI,4,2010,FOLHASP,63,329,0,3,0,0,332,41,11,11,Pessimo
Tue,MAI,4,2010,ESTADAO,95,0,1,0,0,0,1,58,24,13,Pessimo
Wed,MAI,5,2010,FOLHASP,55,261,0,0,0,0,261,31,15,9,Levemente Bom
Wed,MAI,5,2010,ESTADAO,103,0,0,2,0,0,2,62,32,9,Levemente Bom
Thu,MAI,6,2010,FOLHASP,56,81,0,3,0,0,84,25,24,7,Pessimo
Thu,MAI,6,2010,ESTADAO,108,0,1,8,0,0,9,61,36,11,Pessimo
Fri,MAI,7,2010,FOLHASP,48,303,0,0,0,0,303,26,15,7,Levemente Ruim
Fri,MAI,7,2010,ESTADAO,84,0,0,0,0,0,0,39,37,8,Levemente Ruim
Mon,MAI,10,2010,FOLHASP,56,127,0,0,0,0,127,39,8,9,Otimo
Mon,MAI,10,2010,ESTADAO,92,0,0,2,0,0,2,61,16,15,Otimo
Tue,MAI,11,2010,FOLHASP,59,82,0,0,0,0,82,35,10,14,Ruim
Tue,MAI,11,2010,ESTADAO,99,0,0,2,0,0,2,63,22,14,Ruim
Wed,MAI,12,2010,FOLHASP,66,376,0,0,0,0,376,42,11,13,Bom
Wed,MAI,12,2010,ESTADAO,104,0,0,1,0,0,1,68,18,18,Bom
Thu,MAI,13,2010,FOLHASP,66,302,0,0,0,0,302,41,15,10,Levemente Ruim
Thu,MAI,13,2010,ESTADAO,94,0,0,2,0,0,2,49,22,23,Levemente Ruim
Fri,MAI,14,2010,FOLHASP,58,142,0,5,0,0,147,27,15,16,Pessimo
Fri,MAI,14,2010,ESTADAO,79,0,0,0,0,0,0,36,35,8,Pessimo
Mon,MAI,17,2010,FOLHASP,63,97,0,0,0,0,97,37,14,12,Levemente Ruim
Mon,MAI,17,2010,ESTADAO,78,0,1,11,0,0,12,50,16,12,Levemente Ruim
Tue,MAI,18,2010,FOLHASP,66,225,0,37,0,0,262,40,17,9,Pessimo
Tue,MAI,18,2010,ESTADAO,78,0,0,1,0,0,1,46,21,11,Pessimo
Wed,MAI,19,2010,FOLHASP,62,185,0,0,0,0,185,29,16,17,Ruim
Wed,MAI,19,2010,ESTADAO,89,0,2,1,0,0,3,53,25,11,Ruim
Thu,MAI,20,2010,FOLHASP,62,194,0,2,0,0,196,27,24,11,Pessimo
Thu,MAI,20,2010,ESTADAO,100,0,0,0,0,0,0,55,31,14,Pessimo
Fri,MAI,21,2010,FOLHASP,47,261,0,13,0,0,274,26,8,13,Otimo
Fri,MAI,21,2010,ESTADAO,87,0,0,4,0,0,4,46,31,10,Otimo
Mon,MAI,24,2010,FOLHASP,47,40,2,0,0,0,42,26,14,7,Levemente Ruim
Mon,MAI,24,2010,ESTADAO,94,0,2,11,0,0,13,61,21,12,Levemente Ruim
Tue,MAI,25,2010,FOLHASP,45,98,4,22,0,0,124,20,14,11,Ruim
Tue,MAI,25,2010,ESTADAO,91,0,0,4,0,0,4,45,33,13,Ruim
Wed,MAI,26,2010,FOLHASP,52,313,4,7,0,0,324,38,9,5,Bom
